t,x_ref,y_ref,z_ref,x,y,z,vx_ref,vy_ref,vz_ref,vx,vy,vz,ux,uy,uz
2.01,88.0,98.0,22.0,88.0,98.0,23.737099,0.0,0.0,0.0,0.0,0.0,-6.396391,0.0,0.0,-47.464247
2.02,88.0,98.0,22.0,88.0,98.0,23.675407,0.0,0.0,0.0,0.0,0.0,-6.169118,0.0,0.0,-45.782045
2.03,88.0,98.0,22.00045,88.0,98.0,23.615908,0.0,0.0,0.135277,0.0,0.0,-5.949958,0.0,0.0,-44.158393
2.04,88.0,98.0,22.003553,88.0,98.0,23.55864,0.0,0.0,0.531818,0.0,0.0,-5.726797,0.0,0.0,-41.6467
2.05,88.0,98.0,22.011838,88.0,98.0,23.504185,0.0,0.0,1.175872,0.0,0.0,-5.445518,0.0,0.0,-34.765705
2.06,88.0,98.0,22.027695,88.0,98.0,23.453567,0.0,0.0,2.053925,0.0,0.0,-5.061772,0.0,0.0,-23.755494
2.07,88.0,98.0,22.053384,88.0,98.0,23.408072,0.0,0.0,3.152708,0.0,0.0,-4.549516,0.0,0.0,-9.63725
2.08,88.0,98.0,22.091033,88.0,98.0,23.369126,0.0,0.0,4.459192,0.0,0.0,-3.894584,0.0,0.0,6.899463
2.09,88.0,98.0,22.142642,88.0,98.0,23.338221,0.0,0.0,5.960589,0.0,0.0,-3.090509,0.0,0.0,25.38014
2.1,88.0,98.0,22.210085,88.0,98.0,23.316863,0.0,0.0,7.644352,0.0,0.0,-2.135822,0.0,0.0,45.469824
2.11,88.0,98.0,22.295112,88.0,98.0,23.30654,0.0,0.0,9.498177,0.0,0.0,-1.032292,0.0,0.0,66.924197
2.12,88.0,98.0,22.399354,88.0,98.0,23.308702,0.0,0.0,11.509998,0.0,0.0,0.216218,0.0,0.0,89.557913
2.13,88.0,98.0,22.52432,88.0,98.0,23.324747,0.0,0.0,13.667995,0.0,0.0,1.604492,0.0,0.0,113.224094
2.14,88.0,98.0,22.671407,88.0,98.0,23.356011,0.0,0.0,15.960585,0.0,0.0,3.126444,0.0,0.0,137.801068
2.15,88.0,98.0,22.841894,88.0,98.0,23.403766,0.0,0.0,18.376428,0.0,0.0,4.775436,0.0,0.0,163.183791
2.16,88.0,98.0,23.036951,88.0,98.0,23.46921,0.0,0.0,20.904425,0.0,0.0,6.544485,0.0,0.0,189.278311
2.17,88.0,98.0,23.257638,88.0,98.0,23.553475,0.0,0.0,23.533719,0.0,0.0,8.426402,0.0,0.0,215.998201
2.18,88.0,98.0,23.504908,88.0,98.0,23.657613,0.0,0.0,26.253694,0.0,0.0,10.41388,0.0,0.0,243.26226
2.19,88.0,98.0,23.779612,88.0,98.0,23.782609,0.0,0.0,29.053974,0.0,0.0,12.499558,0.0,0.0,270.993045
2.2,88.0,98.0,24.082495,88.0,98.0,23.92937,0.0,0.0,31.924427,0.0,0.0,14.676063,0.0,0.0,299.115936
2.21,88.0,98.0,24.414207,88.0,98.0,24.09873,0.0,0.0,34.855158,0.0,0.0,16.936037,0.0,0.0,327.558544
2.22,88.0,98.0,24.775298,88.0,98.0,24.291452,0.0,0.0,37.836518,0.0,0.0,19.272161,0.0,0.0,356.250346
2.23,88.0,98.0,25.166223,88.0,98.0,24.508223,0.0,0.0,40.859097,0.0,0.0,21.677172,0.0,0.0,385.122462
2.24,88.0,98.0,25.587347,88.0,98.0,24.749662,0.0,0.0,43.913725,0.0,0.0,24.143869,0.0,0.0,414.107526
2.25,88.0,98.0,26.038944,88.0,98.0,25.016313,0.0,0.0,46.991476,0.0,0.0,26.665131,0.0,0.0,443.139613
2.26,88.0,98.0,26.5212,88.0,98.0,25.308652,0.0,0.0,50.083663,0.0,0.0,29.233917,0.0,0.0,472.154213
2.27,88.0,98.0,27.034216,88.0,98.0,25.627085,0.0,0.0,53.181842,0.0,0.0,31.84328,0.0,0.0,501.088216
2.28,88.0,98.0,27.578011,88.0,98.0,25.971949,0.0,0.0,56.27781,0.0,0.0,34.486369,0.0,0.0,529.879927
2.29,88.0,98.0,28.152524,88.0,98.0,26.343513,0.0,0.0,59.363603,0.0,0.0,37.156437,0.0,0.0,558.469076
2.3,88.0,98.0,28.757614,88.0,98.0,26.741982,0.0,0.0,62.431502,0.0,0.0,39.846843,0.0,0.0,586.796848
2.31,88.0,98.0,29.393066,88.0,98.0,27.167492,0.0,0.0,65.474026,0.0,0.0,42.551061,0.0,0.0,614.805903
2.32,88.0,98.0,30.058592,88.0,98.0,27.620119,0.0,0.0,68.483937,0.0,0.0,45.262684,0.0,0.0,642.440407
2.33,88.0,98.0,30.753833,88.0,98.0,28.099873,0.0,0.0,71.454239,0.0,0.0,47.975424,0.0,0.0,669.646063
2.34,88.0,98.0,31.478362,88.0,98.0,28.606705,0.0,0.0,74.378174,0.0,0.0,50.683123,0.0,0.0,696.370131
2.35,88.0,98.0,32.231686,88.0,98.0,29.140502,0.0,0.0,77.24923,0.0,0.0,53.379751,0.0,0.0,722.561465
2.36,88.0,98.0,33.013247,88.0,98.0,29.701096,0.0,0.0,80.061132,0.0,0.0,56.059413,0.0,0.0,748.170539
2.37,88.0,98.0,33.822428,88.0,98.0,30.28826,0.0,0.0,82.807848,0.0,0.0,58.716355,0.0,0.0,773.14947
2.38,88.0,98.0,34.658553,88.0,98.0,30.901709,0.0,0.0,85.483589,0.0,0.0,61.344961,0.0,0.0,797.452047
2.39,88.0,98.0,35.520887,88.0,98.0,31.541107,0.0,0.0,88.082803,0.0,0.0,63.939763,0.0,0.0,821.033759
2.4,88.0,98.0,36.408645,88.0,98.0,32.206061,0.0,0.0,90.600185,0.0,0.0,66.49544,0.0,0.0,843.851816
2.41,88.0,98.0,37.320988,88.0,98.0,32.89613,0.0,0.0,93.030665,0.0,0.0,69.006825,0.0,0.0,865.865173
2.42,88.0,98.0,38.257027,88.0,98.0,33.610819,0.0,0.0,95.36942,0.0,0.0,71.468904,0.0,0.0,887.034556
2.43,88.0,98.0,39.21583,88.0,98.0,34.349587,0.0,0.0,97.611864,0.0,0.0,73.876822,0.0,0.0,907.322481
2.44,88.0,98.0,40.196417,88.0,98.0,35.111846,0.0,0.0,99.753654,0.0,0.0,76.225885,0.0,0.0,926.693279
2.45,88.0,98.0,41.197767,88.0,98.0,35.896961,0.0,0.0,101.79069,0.0,0.0,78.511563,0.0,0.0,945.113112
2.46,88.0,98.0,42.218821,88.0,98.0,36.704256,0.0,0.0,103.71911,0.0,0.0,80.729493,0.0,0.0,962.549997
2.47,88.0,98.0,43.25848,88.0,98.0,37.533011,0.0,0.0,105.535295,0.0,0.0,82.875479,0.0,0.0,978.973825
2.48,88.0,98.0,44.315614,88.0,98.0,38.382466,0.0,0.0,107.235867,0.0,0.0,84.945499,0.0,0.0,994.356377
2.49,88.0,98.0,45.389056,88.0,98.0,39.251823,0.0,0.0,108.81769,0.0,0.0,86.935703,0.0,0.0,1008.671344
2.5,88.0,98.0,46.477614,88.0,98.0,40.140247,0.0,0.0,110.277868,0.0,0.0,88.84242,0.0,0.0,1021.894346
2.51,88.0,98.0,47.580064,88.0,98.0,41.046869,0.0,0.0,111.613748,0.0,0.0,90.662154,0.0,0.0,1034.002942
2.52,88.0,98.0,48.695159,88.0,98.0,41.970785,0.0,0.0,112.822916,0.0,0.0,92.391593,0.0,0.0,1044.976655
2.53,88.0,98.0,49.821631,88.0,98.0,42.911061,0.0,0.0,113.903201,0.0,0.0,94.027606,0.0,0.0,1054.796981
2.54,88.0,98.0,50.958187,88.0,98.0,43.866733,0.0,0.0,114.852673,0.0,0.0,95.567248,0.0,0.0,1063.447408
2.55,88.0,98.0,52.103521,88.0,98.0,44.836811,0.0,0.0,115.669643,0.0,0.0,97.00776,0.0,0.0,1070.913426
2.56,88.0,98.0,53.256307,88.0,98.0,45.820277,0.0,0.0,116.352662,0.0,0.0,98.346572,0.0,0.0,1077.182547
2.57,88.0,98.0,54.415209,88.0,98.0,46.81609,0.0,0.0,116.900526,0.0,0.0,99.581304,0.0,0.0,1082.244311
2.58,88.0,98.0,55.578879,88.0,98.0,47.823187,0.0,0.0,117.312268,0.0,0.0,100.70977,0.0,0.0,1086.090308
2.59,88.0,98.0,56.745961,88.0,98.0,48.840487,0.0,0.0,117.587165,0.0,0.0,101.729976,0.0,0.0,1088.714181
2.6,88.0,98.0,57.915093,88.0,98.0,49.866888,0.0,0.0,117.724734,0.0,0.0,102.640125,0.0,0.0,1090.111645
2.61,88.0,98.0,59.084907,88.0,98.0,50.901275,0.0,0.0,117.724734,0.0,0.0,103.438615,0.0,0.0,1090.280496
2.62,88.0,98.0,60.254039,88.0,98.0,51.942515,0.0,0.0,117.587165,0.0,0.0,104.124046,0.0,0.0,1089.220622
2.63,88.0,98.0,61.421121,88.0,98.0,52.989467,0.0,0.0,117.312268,0.0,0.0,104.695215,0.0,0.0,1086.934015
2.64,88.0,98.0,62.584791,88.0,98.0,54.040978,0.0,0.0,116.900526,0.0,0.0,105.151123,0.0,0.0,1083.42478
2.65,88.0,98.0,63.743693,88.0,98.0,55.095888,0.0,0.0,116.352662,0.0,0.0,105.490972,0.0,0.0,1078.699147
2.66,88.0,98.0,64.896479,88.0,98.0,56.15303,0.0,0.0,115.669643,0.0,0.0,105.714169,0.0,0.0,1072.765478
2.67,88.0,98.0,66.041813,88.0,98.0,57.211233,0.0,0.0,114.852673,0.0,0.0,105.820326,0.0,0.0,1065.634278
2.68,88.0,98.0,67.178369,88.0,98.0,58.269326,0.0,0.0,113.903201,0.0,0.0,105.809263,0.0,0.0,1057.318206
2.69,88.0,98.0,68.304841,88.0,98.0,59.326136,0.0,0.0,112.822916,0.0,0.0,105.681006,0.0,0.0,1047.83208
2.7,88.0,98.0,69.419936,88.0,98.0,60.380494,0.0,0.0,111.613748,0.0,0.0,105.435792,0.0,0.0,1037.192886
2.71,88.0,98.0,70.522386,88.0,98.0,61.431234,0.0,0.0,110.277868,0.0,0.0,105.074065,0.0,0.0,1025.419789
2.72,88.0,98.0,71.610944,88.0,98.0,62.477199,0.0,0.0,108.81769,0.0,0.0,104.596484,0.0,0.0,1012.53414
2.73,88.0,98.0,72.684386,88.0,98.0,63.517238,0.0,0.0,107.235867,0.0,0.0,104.003917,0.0,0.0,998.559478
2.74,88.0,98.0,73.74152,88.0,98.0,64.550213,0.0,0.0,105.535295,0.0,0.0,103.297446,0.0,0.0,983.521548
2.75,88.0,98.0,74.781179,88.0,98.0,65.574997,0.0,0.0,103.71911,0.0,0.0,102.478369,0.0,0.0,967.448296
2.76,88.0,98.0,75.802233,88.0,98.0,66.590479,0.0,0.0,101.79069,0.0,0.0,101.548197,0.0,0.0,950.369885
2.77,88.0,98.0,76.803583,88.0,98.0,67.595565,0.0,0.0,99.753654,0.0,0.0,100.508656,0.0,0.0,932.318698
2.78,88.0,98.0,77.78417,88.0,98.0,68.589182,0.0,0.0,97.611864,0.0,0.0,99.361691,0.0,0.0,913.329343
2.79,88.0,98.0,78.742973,88.0,98.0,69.570277,0.0,0.0,95.36942,0.0,0.0,98.109463,0.0,0.0,893.43866
2.8,88.0,98.0,79.679012,88.0,98.0,70.53782,0.0,0.0,93.030665,0.0,0.0,96.754351,0.0,0.0,872.685731
2.81,88.0,98.0,80.591355,88.0,98.0,71.49081,0.0,0.0,90.600185,0.0,0.0,95.298956,0.0,0.0,851.111877
2.82,88.0,98.0,81.479113,88.0,98.0,72.428271,0.0,0.0,88.082803,0.0,0.0,93.746095,0.0,0.0,828.760672
2.83,88.0,98.0,82.341447,88.0,98.0,73.349259,0.0,0.0,85.483589,0.0,0.0,92.098807,0.0,0.0,805.677943
2.84,88.0,98.0,83.177572,88.0,98.0,74.252862,0.0,0.0,82.807848,0.0,0.0,90.360354,0.0,0.0,781.911778
2.85,88.0,98.0,83.986753,88.0,98.0,75.138204,0.0,0.0,80.061132,0.0,0.0,88.534216,0.0,0.0,757.512528
2.86,88.0,98.0,84.768314,88.0,98.0,76.004445,0.0,0.0,77.24923,0.0,0.0,86.624099,0.0,0.0,732.532814
2.87,88.0,98.0,85.521638,88.0,98.0,76.850785,0.0,0.0,74.378174,0.0,0.0,84.633931,0.0,0.0,707.027532
2.88,88.0,98.0,86.246167,88.0,98.0,77.676463,0.0,0.0,71.454239,0.0,0.0,82.567863,0.0,0.0,681.053854
2.89,88.0,98.0,86.941408,88.0,98.0,78.480766,0.0,0.0,68.483937,0.0,0.0,80.43027,0.0,0.0,654.671237
2.9,88.0,98.0,87.606934,88.0,98.0,79.263024,0.0,0.0,65.474026,0.0,0.0,78.225754,0.0,0.0,627.941423
2.91,88.0,98.0,88.242386,88.0,98.0,80.022615,0.0,0.0,62.431502,0.0,0.0,75.959141,0.0,0.0,600.928444
2.92,88.0,98.0,88.847476,88.0,98.0,80.75897,0.0,0.0,59.363603,0.0,0.0,73.635481,0.0,0.0,573.698628
2.93,88.0,98.0,89.421989,88.0,98.0,81.47157,0.0,0.0,56.27781,0.0,0.0,71.260053,0.0,0.0,546.3206
2.94,88.0,98.0,89.965784,88.0,98.0,82.159954,0.0,0.0,53.181842,0.0,0.0,68.838363,0.0,0.0,518.865286
2.95,88.0,98.0,90.4788,88.0,98.0,82.823715,0.0,0.0,50.083663,0.0,0.0,66.376141,0.0,0.0,491.405918
2.96,88.0,98.0,90.961056,88.0,98.0,83.462509,0.0,0.0,46.991476,0.0,0.0,63.879349,0.0,0.0,464.018035
2.97,88.0,98.0,91.412653,88.0,98.0,84.076051,0.0,0.0,43.913725,0.0,0.0,61.354174,0.0,0.0,436.779489
2.98,88.0,98.0,91.833777,88.0,98.0,84.664121,0.0,0.0,40.859097,0.0,0.0,58.807033,0.0,0.0,409.770445
2.99,88.0,98.0,92.224702,88.0,98.0,85.226567,0.0,0.0,37.836518,0.0,0.0,56.244571,0.0,0.0,383.073385
3.0,88.0,98.0,92.585793,88.0,98.0,85.763303,0.0,0.0,34.855158,0.0,0.0,53.673664,0.0,0.0,356.773112
3.01,88.0,98.0,92.917505,88.0,98.0,86.274317,0.0,0.0,31.924427,0.0,0.0,51.101415,0.0,0.0,330.956752
3.02,88.0,98.0,93.220388,88.0,98.0,86.759669,0.0,0.0,29.053974,0.0,0.0,48.53516,0.0,0.0,305.713756
3.03,88.0,98.0,93.495092,88.0,98.0,87.219494,0.0,0.0,26.253694,0.0,0.0,45.982464,0.0,0.0,281.135904
3.04,88.0,98.0,93.742362,88.0,98.0,87.654005,0.0,0.0,23.533719,0.0,0.0,43.451122,0.0,0.0,257.317305
3.05,88.0,98.0,93.963049,88.0,98.0,88.063497,0.0,0.0,20.904425,0.0,0.0,40.949162,0.0,0.0,234.354403
3.06,88.0,98.0,94.158106,88.0,98.0,88.448345,0.0,0.0,18.376428,0.0,0.0,38.484841,0.0,0.0,212.345976
3.07,88.0,98.0,94.328593,88.0,98.0,88.809011,0.0,0.0,15.960585,0.0,0.0,36.06665,0.0,0.0,191.393138
3.08,88.0,98.0,94.47568,88.0,98.0,89.146045,0.0,0.0,13.667995,0.0,0.0,33.703311,0.0,0.0,171.599346
3.09,88.0,98.0,94.600646,88.0,98.0,89.460082,0.0,0.0,11.509998,0.0,0.0,31.403777,0.0,0.0,153.070395
3.1,88.0,98.0,94.704888,88.0,98.0,89.751855,0.0,0.0,9.498177,0.0,0.0,29.177235,0.0,0.0,135.914427
3.11,88.0,98.0,94.789915,88.0,98.0,90.022186,0.0,0.0,7.644352,0.0,0.0,27.033105,0.0,0.0,120.241926
3.12,88.0,98.0,94.857358,88.0,98.0,90.271996,0.0,0.0,5.960589,0.0,0.0,24.981038,0.0,0.0,106.165727
3.13,88.0,98.0,94.908967,88.0,98.0,90.502305,0.0,0.0,4.459192,0.0,0.0,23.030921,0.0,0.0,93.80101
3.14,88.0,98.0,94.946616,88.0,98.0,90.714234,0.0,0.0,3.152708,0.0,0.0,21.192872,0.0,0.0,83.26531
3.15,88.0,98.0,94.972305,88.0,98.0,90.909006,0.0,0.0,2.053925,0.0,0.0,19.477245,0.0,0.0,74.678511
3.16,88.0,98.0,94.988162,88.0,98.0,91.087953,0.0,0.0,1.175872,0.0,0.0,17.894625,0.0,0.0,68.162853
3.17,88.0,98.0,94.996447,88.0,98.0,91.252511,0.0,0.0,0.531818,0.0,0.0,16.455833,0.0,0.0,63.842932
3.18,88.0,98.0,94.99955,88.0,98.0,91.40423,0.0,0.0,0.135277,0.0,0.0,15.171925,0.0,0.0,61.845699
3.19,88.0,98.0,95.0,88.0,98.0,91.544772,0.0,0.0,0.0,0.0,0.0,14.054191,0.0,0.0,62.300465
3.2,88.0,98.0,95.0,88.0,98.0,91.675914,0.0,0.0,0.0,0.0,0.0,13.114153,0.0,0.0,65.338901
3.21,88.0,98.0,95.0,88.0,98.0,91.799428,0.0,0.0,0.0,0.0,0.0,12.351453,0.0,0.0,70.125565
3.22,88.0,98.0,95.0,88.0,98.0,91.916632,0.0,0.0,0.0,0.0,0.0,11.720373,0.0,0.0,73.028103
3.23,88.0,98.0,95.0,88.0,98.0,92.028426,0.0,0.0,0.0,0.0,0.0,11.179443,0.0,0.0,73.929338
3.24,88.0,98.0,95.0,88.0,98.0,92.135443,0.0,0.0,0.0,0.0,0.0,10.701619,0.0,0.0,73.568493
3.25,88.0,98.0,95.0,88.0,98.0,92.238135,0.0,0.0,0.0,0.0,0.0,10.269209,0.0,0.0,72.423358
3.26,88.0,98.0,95.0,88.0,98.0,92.336841,0.0,0.0,0.0,0.0,0.0,9.870587,0.0,0.0,70.802358
3.27,88.0,98.0,95.0,88.0,98.0,92.431821,0.0,0.0,0.0,0.0,0.0,9.498066,0.0,0.0,68.904203
3.28,88.0,98.0,95.0,88.0,98.0,92.523286,0.0,0.0,0.0,0.0,0.0,9.146515,0.0,0.0,66.856553
3.29,88.0,98.0,95.0,88.0,98.0,92.611411,0.0,0.0,0.0,0.0,0.0,8.812464,0.0,0.0,64.741065
3.3,88.0,98.0,95.0,88.0,98.0,92.696346,0.0,0.0,0.0,0.0,0.0,8.493526,0.0,0.0,62.609622
3.31,88.0,98.0,95.0,88.0,98.0,92.778227,0.0,0.0,0.0,0.0,0.0,8.188021,0.0,0.0,60.49485
3.32,88.0,98.0,95.0,88.0,98.0,92.857174,0.0,0.0,0.0,0.0,0.0,7.89473,0.0,0.0,58.416932
3.33,88.0,98.0,95.0,88.0,98.0,92.933301,0.0,0.0,0.0,0.0,0.0,7.612739,0.0,0.0,56.388021
3.34,88.0,98.0,95.0,88.0,98.0,93.006715,0.0,0.0,0.0,0.0,0.0,7.341335,0.0,0.0,54.415102
3.35,88.0,98.0,95.0,88.0,98.0,93.077514,0.0,0.0,0.0,0.0,0.0,7.079941,0.0,0.0,52.501838
3.36,88.0,98.0,95.0,88.0,98.0,93.145795,0.0,0.0,0.0,0.0,0.0,6.828071,0.0,0.0,50.649776
3.37,88.0,98.0,95.0,88.0,98.0,93.211648,0.0,0.0,0.0,0.0,0.0,6.585301,0.0,0.0,48.859114
3.38,88.0,98.0,95.0,88.0,98.0,93.27516,0.0,0.0,0.0,0.0,0.0,6.351254,0.0,0.0,47.129212
3.39,88.0,98.0,95.0,88.0,98.0,93.336416,0.0,0.0,0.0,0.0,0.0,6.125583,0.0,0.0,45.458908
3.4,88.000063,98.000009,95.0,88.0,98.0,93.395496,0.018829,0.002636,0.0,0.0,0.0,5.907969,0.0,0.0,43.846732
3.41,88.0005,98.00007,95.0,88.000007,98.000001,93.452477,0.074873,0.010482,0.0,0.000661,0.000116,5.698111,0.099179,0.013885,42.291037
3.42,88.00168,98.000235,95.0,88.000059,98.00001,93.507434,0.167472,0.023446,0.0,0.005195,0.000905,5.495723,0.685338,0.095582,40.79009
3.43,88.003964,98.000555,95.0,88.000229,98.00004,93.560439,0.295969,0.041436,0.0,0.017063,0.002954,5.300535,1.82174,0.25221,39.342122
3.44,88.007709,98.001079,95.0,88.000622,98.000107,93.611562,0.459711,0.064359,0.0,0.039284,0.006754,5.112285,3.469669,0.476656,37.945366
3.45,88.013262,98.001857,95.0,88.001367,98.000234,93.66087,0.658049,0.092127,0.0,0.074483,0.012716,4.930725,5.594166,0.762749,36.598076
3.46,88.020965,98.002935,95.0,88.002616,98.000446,93.708426,0.890338,0.124647,0.0,0.124935,0.021184,4.755616,8.163624,1.105127,35.298544
3.47,88.031156,98.004362,95.0,88.004542,98.000771,93.754293,1.155937,0.161831,0.0,0.192601,0.032441,4.586728,11.149418,1.499118,34.045104
3.48,88.044162,98.006183,95.0,88.007334,98.001238,93.798531,1.45421,0.203589,0.0,0.279166,0.046721,4.423839,14.525581,1.940645,32.836141
3.49,88.060308,98.008443,95.0,88.011195,98.00188,93.841199,1.784522,0.249833,0.0,0.386067,0.064213,4.266735,18.268512,2.426138,31.670087
3.5,88.07991,98.011187,95.0,88.01634,98.002731,93.882351,2.146244,0.300474,0.0,0.514522,0.085071,4.115211,22.356719,2.952462,30.545427
3.51,88.103278,98.014459,95.0,88.022995,98.003825,93.922042,2.538751,0.355425,0.0,0.665551,0.109416,3.969068,26.77059,3.516856,29.460697
3.52,88.130718,98.018301,95.0,88.031395,98.005198,93.960323,2.961422,0.414599,0.0,0.840003,0.137341,3.828116,31.492186,4.116881,28.414482
3.53,88.162527,98.022754,95.0,88.041781,98.006887,93.997244,3.413638,0.477909,0.0,1.03857,0.168915,3.692169,36.505064,4.750369,27.405417
3.54,88.198996,98.027859,95.0,88.054399,98.008929,94.032855,3.894786,0.54527,0.0,1.261807,0.20419,3.56105,41.794112,5.415391,26.432183
3.55,88.240413,98.033658,95.0,88.069501,98.011361,94.067201,4.404256,0.616596,0.0,1.510147,0.243198,3.434588,47.345405,6.110217,25.49351
3.56,88.287057,98.040188,95.0,88.08734,98.014221,94.100327,4.941442,0.691802,0.0,1.783913,0.285955,3.312616,53.14608,6.833292,24.58817
3.57,88.339201,98.047488,95.0,88.108173,98.017546,94.132277,5.505743,0.770804,0.0,2.083332,0.332468,3.194977,59.184218,7.583211,23.714981
3.58,88.397114,98.055596,95.0,88.132258,98.021373,94.163092,6.09656,0.853518,0.0,2.408546,0.38273,3.081515,65.448748,8.358694,22.8728
3.59,88.461057,98.064548,95.0,88.159855,98.02574,94.192813,6.713298,0.939862,0.0,2.759619,0.436725,2.972082,71.929351,9.158574,22.060527
3.6,88.531286,98.07438,95.0,88.19122,98.030684,94.221478,7.355368,1.029752,0.0,3.136549,0.494431,2.866535,78.616385,9.981776,21.2771
3.61,88.608052,98.085127,95.0,88.226613,98.036243,94.249125,8.022184,1.123106,0.0,3.539272,0.555817,2.764737,85.500813,10.827309,20.521494
3.62,88.691597,98.096824,95.0,88.26629,98.042451,94.275791,8.713162,1.219843,0.0,3.967672,0.620846,2.666554,92.574135,11.694251,19.792722
3.63,88.782162,98.109503,95.0,88.310505,98.049346,94.301509,9.427724,1.319881,0.0,4.421585,0.689478,2.571858,99.828339,12.581739,19.08983
3.64,88.879978,98.123197,95.0,88.359513,98.056963,94.326315,10.165297,1.423142,0.0,4.900806,0.761667,2.480524,107.255844,13.488966,18.4119
3.65,88.985273,98.137938,95.0,88.413564,98.065336,94.350239,10.925308,1.529543,0.0,5.405092,0.837362,2.392434,114.849459,14.415166,17.758045
3.66,89.098267,98.153757,95.0,88.472906,98.074501,94.373314,11.707191,1.639007,0.0,5.93417,0.916513,2.307473,122.602343,15.359615,17.12741
3.67,89.219177,98.170685,95.0,88.537783,98.084492,94.395569,12.510383,1.751454,0.0,6.487734,0.999063,2.225528,130.507971,16.321622,16.51917
3.68,89.348212,98.18875,95.0,88.608438,98.095341,94.417034,13.334326,1.866806,0.0,7.065455,1.084956,2.146494,138.560097,17.300526,15.932531
3.69,89.485577,98.207981,95.0,88.685108,98.107083,94.437737,14.178463,1.984985,0.0,7.666983,1.174131,2.070266,146.752735,18.295691,15.366725
3.7,89.631471,98.228406,95.0,88.768027,98.119748,94.457704,15.042245,2.105914,0.0,8.291944,1.266527,1.996745,155.080124,19.306506,14.821012
3.71,89.786087,98.250052,95.0,88.857427,98.133369,94.476962,15.925123,2.229517,0.0,8.939952,1.362083,1.925836,163.536717,20.332375,14.294679
3.72,89.949612,98.272946,95.0,88.953533,98.147976,94.495537,16.826554,2.355718,0.0,9.610602,1.460734,1.857444,172.11715,21.372725,13.787037
3.73,90.122231,98.297112,95.0,89.056568,98.1636,94.513452,17.745999,2.48444,0.0,10.303479,1.562416,1.791482,180.816233,22.426994,13.297423
3.74,90.30412,98.322577,95.0,89.166749,98.180271,94.53073,18.682923,2.615609,0.0,11.018153,1.667064,1.727861,189.628931,23.494636,12.825196
3.75,90.49545,98.349363,95.0,89.284291,98.198017,94.547395,19.636793,2.749151,0.0,11.754187,1.774611,1.6665,198.550352,24.575117,12.36974
3.76,90.696389,98.377495,95.0,89.409402,98.216867,94.563469,20.607082,2.884991,0.0,12.511135,1.884992,1.607319,207.575731,25.667914,11.930458
3.77,90.907098,98.406994,95.0,89.542288,98.236848,94.578971,21.593265,3.023057,0.0,13.288544,1.998138,1.550238,216.700423,26.772511,11.506776
3.78,91.127733,98.437883,95.0,89.683147,98.257988,94.593923,22.594825,3.163275,0.0,14.085954,2.113983,1.495185,225.919891,27.888406,11.09814
3.79,91.358445,98.470182,95.0,89.832176,98.280313,94.608344,23.611243,3.305574,0.0,14.902901,2.23246,1.442087,235.229698,29.015101,10.704015
3.8,91.599379,98.503913,95.0,89.989566,98.303848,94.622252,24.642008,3.449881,0.0,15.738917,2.353501,1.390875,244.625502,30.152107,10.323888
3.81,91.850677,98.539095,95.0,90.155501,98.328618,94.635667,25.686612,3.596126,0.0,16.593528,2.477038,1.341481,254.103043,31.298942,9.957259
3.82,92.112474,98.575746,95.0,90.330163,98.354648,94.648606,26.744551,3.744237,0.0,17.466261,2.603003,1.293842,263.658142,32.45513,9.603651
3.83,92.384901,98.613886,95.0,90.51373,98.381962,94.661085,27.815324,3.894145,0.0,18.356638,2.73133,1.247894,273.286695,33.620202,9.2626
3.84,92.668084,98.653532,95.0,90.706372,98.410581,94.67312,28.898435,4.045781,0.0,19.264182,2.86195,1.203578,282.984666,34.793692,8.93366
3.85,92.962143,98.6947,95.0,90.908256,98.440529,94.684729,29.993391,4.199075,0.0,20.188413,2.994795,1.160836,292.748086,35.975144,8.616402
3.86,93.267194,98.737407,95.0,91.119544,98.471827,94.695925,31.099704,4.353959,0.0,21.128851,3.1298,1.119612,302.573044,37.164102,8.310411
3.87,93.583348,98.781669,95.0,91.340394,98.504496,94.706723,32.216888,4.510364,0.0,22.085017,3.266896,1.079851,312.455691,38.360117,8.015287
3.88,93.910711,98.8275,95.0,91.570959,98.538556,94.717138,33.344464,4.668225,0.0,23.056431,3.406017,1.041503,322.39223,39.562746,7.730643
3.89,94.249385,98.874914,95.0,91.811385,98.574027,94.727184,34.481953,4.827473,0.0,24.042614,3.547095,1.004516,332.378916,40.77155,7.456107
3.9,94.599467,98.923925,95.0,92.061816,98.610928,94.736872,35.628884,4.988044,0.0,25.043088,3.690065,0.968843,342.412056,41.986091,7.191321
3.91,94.961048,98.974547,95.0,92.32239,98.649276,94.746216,36.784787,5.14987,0.0,26.057377,3.834861,0.934437,352.488004,43.20594,6.935938
3.92,95.334215,99.02679,95.0,92.59324,98.689091,94.755229,37.949197,5.312888,0.0,27.085005,3.981416,0.901253,362.603159,44.43067,6.689625
3.93,95.719052,99.080667,95.0,92.874495,98.730387,94.763921,39.121652,5.477031,0.0,28.125497,4.129666,0.869247,372.753965,45.659858,6.452059
3.94,96.115635,99.136189,95.0,93.166278,98.773183,94.772305,40.301696,5.642237,0.0,29.178384,4.279544,0.838378,382.936908,46.893085,6.222929
3.95,96.52404,99.193366,95.0,93.46871,98.817493,94.780391,41.488874,5.808442,0.0,30.243193,4.430987,0.808605,393.148517,48.129937,6.001936
