pair_a,pair_b,bbox_overlap_candidate,exact_overlap_volume_mm3,minimum_distance_mm,clearance_threshold_mm,audit_status,notes
input_box_2_demo_tube_02_yellow100,right_slider_binding_assembly_v1_7,no,,698.279321,5.0,ok,
input_box_2_demo_tube_03_blue75,left_original_y_slider_mounting_datum_v1_7,no,,261.451716,5.0,ok,
input_box_2_demo_tube_03_blue75,right_original_y_slider_mounting_datum_v1_7,no,,731.718525,5.0,ok,
input_box_2_demo_tube_03_blue75,left_slider_binding_assembly_v1_7,no,,161.541357,5.0,ok,
input_box_2_demo_tube_03_blue75,right_slider_binding_assembly_v1_7,no,,637.758269,5.0,ok,
input_box_2_demo_tube_04_red75,left_original_y_slider_mounting_datum_v1_7,no,,173.519451,5.0,ok,
input_box_2_demo_tube_04_red75,right_original_y_slider_mounting_datum_v1_7,no,,811.756121,5.0,ok,
input_box_2_demo_tube_04_red75,left_slider_binding_assembly_v1_7,no,,96.442781,5.0,ok,
input_box_2_demo_tube_04_red75,right_slider_binding_assembly_v1_7,no,,716.182386,5.0,ok,
input_box_2_demo_tube_05_purple75,left_original_y_slider_mounting_datum_v1_7,no,,216.843261,5.0,ok,
input_box_2_demo_tube_05_purple75,right_original_y_slider_mounting_datum_v1_7,no,,753.660401,5.0,ok,
input_box_2_demo_tube_05_purple75,left_slider_binding_assembly_v1_7,no,,102.111753,5.0,ok,
input_box_2_demo_tube_05_purple75,right_slider_binding_assembly_v1_7,no,,657.311806,5.0,ok,
input_box_3_demo_tube_01_purple75,left_original_y_slider_mounting_datum_v1_7,no,,99.080775,5.0,ok,
input_box_3_demo_tube_01_purple75,right_original_y_slider_mounting_datum_v1_7,no,,864.009259,5.0,ok,
input_box_3_demo_tube_01_purple75,left_slider_binding_assembly_v1_7,no,,19.900000,5.0,ok,
input_box_3_demo_tube_01_purple75,right_slider_binding_assembly_v1_7,no,,766.258449,5.0,ok,
input_box_3_demo_tube_02_yellow100,left_original_y_slider_mounting_datum_v1_7,no,,183.043711,5.0,ok,
input_box_3_demo_tube_02_yellow100,right_original_y_slider_mounting_datum_v1_7,no,,780.010256,5.0,ok,
input_box_3_demo_tube_02_yellow100,left_slider_binding_assembly_v1_7,no,,53.814589,5.0,ok,
input_box_3_demo_tube_02_yellow100,right_slider_binding_assembly_v1_7,no,,682.290268,5.0,ok,
