pair_a,pair_b,bbox_overlap_candidate,exact_overlap_volume_mm3,minimum_distance_mm,clearance_threshold_mm,audit_status,notes
input_box_3,moving_cable_bundle,no,,264.337379,5.0,ok,
input_box_3,scanner_cable_stub,no,,134.974072,5.0,ok,
input_box_3,photoelectric_cable_stub,no,,186.842179,5.0,ok,
input_box_3,motor_cable_stubs,yes,0.000000,,5.0,ok,solid_pair_overlap_fallback_errors=30
input_box_3,fixed_sensor_cable_stubs,no,,307.483333,5.0,ok,
input_box_3,cable_clamps,no,,255.955074,5.0,ok,
input_box_3,cable_chain_mounting_tabs_usage,no,,321.502722,5.0,ok,
input_box_4,rear_fixed_cable_tray,no,,611.788362,5.0,ok,
input_box_4,control_box_cable_gland_stubs,no,,824.762087,5.0,ok,
input_box_4,main_cable_chain_links,no,,544.292216,5.0,ok,
input_box_4,cable_chain_fixed_anchor,no,,698.834029,5.0,ok,
input_box_4,cable_chain_moving_anchor,no,,512.649003,5.0,ok,
input_box_4,moving_cable_bundle,no,,281.745452,5.0,ok,
input_box_4,scanner_cable_stub,no,,210.280765,5.0,ok,
input_box_4,photoelectric_cable_stub,no,,241.474636,5.0,ok,
input_box_4,motor_cable_stubs,no,,107.500000,5.0,ok,
input_box_4,fixed_sensor_cable_stubs,no,,436.744777,5.0,ok,
input_box_4,cable_clamps,no,,288.882329,5.0,ok,
input_box_4,cable_chain_mounting_tabs_usage,no,,335.816914,5.0,ok,
barcode_scanner,rear_fixed_cable_tray,no,,431.975494,5.0,ok,
barcode_scanner,control_box_cable_gland_stubs,no,,612.679031,5.0,ok,
barcode_scanner,main_cable_chain_links,no,,336.550176,5.0,ok,
barcode_scanner,cable_chain_fixed_anchor,no,,485.021460,5.0,ok,
barcode_scanner,cable_chain_moving_anchor,no,,304.565008,5.0,ok,
barcode_scanner,moving_cable_bundle,no,,117.880320,5.0,ok,
barcode_scanner,scanner_cable_stub,no,,2.054194,5.0,allowed_mount_contact,expected cable route anchor/contact or local stub connection
barcode_scanner,photoelectric_cable_stub,no,,46.800000,5.0,ok,
barcode_scanner,motor_cable_stubs,yes,,,5.0,allowed_mount_contact,expected cable route anchor/contact or local stub connection
barcode_scanner,fixed_sensor_cable_stubs,no,,272.054194,5.0,ok,
barcode_scanner,cable_clamps,no,,159.750358,5.0,ok,
barcode_scanner,cable_chain_mounting_tabs_usage,no,,169.777975,5.0,ok,
photoelectric_sensor,rear_fixed_cable_tray,no,,474.457174,5.0,ok,
photoelectric_sensor,control_box_cable_gland_stubs,no,,528.993204,5.0,ok,
photoelectric_sensor,main_cable_chain_links,no,,376.273052,5.0,ok,
photoelectric_sensor,cable_chain_fixed_anchor,no,,391.199195,5.0,ok,
photoelectric_sensor,cable_chain_moving_anchor,no,,343.843293,5.0,ok,
photoelectric_sensor,moving_cable_bundle,no,,138.500000,5.0,ok,
photoelectric_sensor,scanner_cable_stub,no,,83.583551,5.0,ok,
photoelectric_sensor,photoelectric_cable_stub,no,,24.904016,5.0,ok,
photoelectric_sensor,motor_cable_stubs,yes,,,5.0,allowed_mount_contact,expected cable route anchor/contact or local stub connection
photoelectric_sensor,fixed_sensor_cable_stubs,no,,296.182731,5.0,ok,
photoelectric_sensor,cable_clamps,no,,204.000000,5.0,ok,
photoelectric_sensor,cable_chain_mounting_tabs_usage,no,,126.000000,5.0,ok,
category_A_output_box_4x6,rear_fixed_cable_tray,no,,386.082893,5.0,ok,
category_A_output_box_4x6,control_box_cable_gland_stubs,no,,335.533158,5.0,ok,
category_A_output_box_4x6,main_cable_chain_links,no,,316.665439,5.0,ok,
category_A_output_box_4x6,cable_chain_fixed_anchor,no,,231.978447,5.0,ok,
category_A_output_box_4x6,cable_chain_moving_anchor,no,,278.039566,5.0,ok,
category_A_output_box_4x6,moving_cable_bundle,no,,170.500000,5.0,ok,
category_A_output_box_4x6,scanner_cable_stub,no,,211.028434,5.0,ok,
category_A_output_box_4x6,photoelectric_cable_stub,no,,137.786066,5.0,ok,
category_A_output_box_4x6,motor_cable_stubs,yes,0.000000,,5.0,ok,solid_pair_overlap_fallback_errors=30
category_A_output_box_4x6,fixed_sensor_cable_stubs,no,,164.684547,5.0,ok,
category_A_output_box_4x6,cable_clamps,no,,236.000000,5.0,ok,
category_A_output_box_4x6,cable_chain_mounting_tabs_usage,no,,158.000000,5.0,ok,
category_B_output_box_4x6,rear_fixed_cable_tray,no,,386.082893,5.0,ok,
category_B_output_box_4x6,control_box_cable_gland_stubs,no,,325.856564,5.0,ok,
category_B_output_box_4x6,main_cable_chain_links,no,,316.665439,5.0,ok,
category_B_output_box_4x6,cable_chain_fixed_anchor,no,,228.326521,5.0,ok,
category_B_output_box_4x6,cable_chain_moving_anchor,no,,395.835825,5.0,ok,
category_B_output_box_4x6,moving_cable_bundle,no,,267.406526,5.0,ok,
category_B_output_box_4x6,scanner_cable_stub,no,,414.479191,5.0,ok,
category_B_output_box_4x6,photoelectric_cable_stub,no,,341.825979,5.0,ok,
category_B_output_box_4x6,motor_cable_stubs,yes,0.000000,,5.0,ok,solid_pair_overlap_fallback_errors=30
category_B_output_box_4x6,fixed_sensor_cable_stubs,no,,164.684547,5.0,ok,
category_B_output_box_4x6,cable_clamps,no,,236.000000,5.0,ok,
category_B_output_box_4x6,cable_chain_mounting_tabs_usage,no,,158.000000,5.0,ok,
category_C_output_box_4x6,rear_fixed_cable_tray,no,,554.436651,5.0,ok,
category_C_output_box_4x6,control_box_cable_gland_stubs,no,,537.766213,5.0,ok,
category_C_output_box_4x6,main_cable_chain_links,no,,453.538312,5.0,ok,
category_C_output_box_4x6,cable_chain_fixed_anchor,no,,397.459432,5.0,ok,
category_C_output_box_4x6,cable_chain_moving_anchor,no,,431.863404,5.0,ok,
category_C_output_box_4x6,moving_cable_bundle,no,,173.569871,5.0,ok,
category_C_output_box_4x6,scanner_cable_stub,no,,233.523018,5.0,ok,
category_C_output_box_4x6,photoelectric_cable_stub,no,,164.575211,5.0,ok,
category_C_output_box_4x6,motor_cable_stubs,no,,42.500000,5.0,ok,
category_C_output_box_4x6,fixed_sensor_cable_stubs,no,,372.049728,5.0,ok,
category_C_output_box_4x6,cable_clamps,no,,245.880052,5.0,ok,
category_C_output_box_4x6,cable_chain_mounting_tabs_usage,no,,161.207940,5.0,ok,
category_D_output_box_4x6,rear_fixed_cable_tray,no,,554.436651,5.0,ok,
category_D_output_box_4x6,control_box_cable_gland_stubs,no,,531.782380,5.0,ok,
category_D_output_box_4x6,main_cable_chain_links,no,,453.538312,5.0,ok,
category_D_output_box_4x6,cable_chain_fixed_anchor,no,,395.339095,5.0,ok,
category_D_output_box_4x6,cable_chain_moving_anchor,no,,515.641348,5.0,ok,
category_D_output_box_4x6,moving_cable_bundle,no,,269.374275,5.0,ok,
category_D_output_box_4x6,scanner_cable_stub,no,,426.371903,5.0,ok,
category_D_output_box_4x6,photoelectric_cable_stub,no,,353.475600,5.0,ok,
category_D_output_box_4x6,motor_cable_stubs,no,,42.500000,5.0,ok,
category_D_output_box_4x6,fixed_sensor_cable_stubs,no,,372.049728,5.0,ok,
category_D_output_box_4x6,cable_clamps,no,,245.880052,5.0,ok,
category_D_output_box_4x6,cable_chain_mounting_tabs_usage,no,,161.207940,5.0,ok,
manual_review_bin_2x3,rear_fixed_cable_tray,no,,812.118372,5.0,ok,
manual_review_bin_2x3,control_box_cable_gland_stubs,no,,933.330729,5.0,ok,
manual_review_bin_2x3,main_cable_chain_links,no,,703.396522,5.0,ok,
manual_review_bin_2x3,cable_chain_fixed_anchor,no,,782.806010,5.0,ok,
manual_review_bin_2x3,cable_chain_moving_anchor,no,,685.642217,5.0,ok,
manual_review_bin_2x3,moving_cable_bundle,no,,369.809748,5.0,ok,
manual_review_bin_2x3,scanner_cable_stub,no,,389.403711,5.0,ok,
manual_review_bin_2x3,photoelectric_cable_stub,no,,382.074927,5.0,ok,
manual_review_bin_2x3,motor_cable_stubs,no,,325.000000,5.0,ok,
manual_review_bin_2x3,fixed_sensor_cable_stubs,no,,653.664478,5.0,ok,
manual_review_bin_2x3,cable_clamps,no,,423.377196,5.0,ok,
manual_review_bin_2x3,cable_chain_mounting_tabs_usage,no,,390.863467,5.0,ok,
input_box_1_demo_tube_01_purple75,rear_fixed_cable_tray,no,,269.091063,5.0,ok,
input_box_1_demo_tube_01_purple75,control_box_cable_gland_stubs,no,,752.287512,5.0,ok,
input_box_1_demo_tube_01_purple75,main_cable_chain_links,no,,416.173686,5.0,ok,
input_box_1_demo_tube_01_purple75,cable_chain_fixed_anchor,no,,693.655534,5.0,ok,
input_box_1_demo_tube_01_purple75,cable_chain_moving_anchor,no,,366.747870,5.0,ok,
input_box_1_demo_tube_01_purple75,moving_cable_bundle,no,,369.962498,5.0,ok,
input_box_1_demo_tube_01_purple75,scanner_cable_stub,no,,260.192237,5.0,ok,
input_box_1_demo_tube_01_purple75,photoelectric_cable_stub,no,,330.000000,5.0,ok,
input_box_1_demo_tube_01_purple75,motor_cable_stubs,yes,0.000000,,5.0,ok,solid_pair_overlap_fallback_errors=150
input_box_1_demo_tube_01_purple75,fixed_sensor_cable_stubs,no,,55.000000,5.0,ok,
input_box_1_demo_tube_01_purple75,cable_clamps,no,,304.844223,5.0,ok,
input_box_1_demo_tube_01_purple75,cable_chain_mounting_tabs_usage,no,,442.322281,5.0,ok,
input_box_1_demo_tube_02_yellow100,rear_fixed_cable_tray,no,,249.969998,5.0,ok,
input_box_1_demo_tube_02_yellow100,control_box_cable_gland_stubs,no,,671.829033,5.0,ok,
input_box_1_demo_tube_02_yellow100,main_cable_chain_links,no,,332.901933,5.0,ok,
input_box_1_demo_tube_02_yellow100,cable_chain_fixed_anchor,no,,606.914327,5.0,ok,
input_box_1_demo_tube_02_yellow100,cable_chain_moving_anchor,no,,281.327212,5.0,ok,
input_box_1_demo_tube_02_yellow100,moving_cable_bundle,no,,282.322953,5.0,ok,
input_box_1_demo_tube_02_yellow100,scanner_cable_stub,no,,176.000000,5.0,ok,
input_box_1_demo_tube_02_yellow100,photoelectric_cable_stub,no,,246.000000,5.0,ok,
input_box_1_demo_tube_02_yellow100,motor_cable_stubs,yes,0.000000,,5.0,ok,solid_pair_overlap_fallback_errors=150
input_box_1_demo_tube_02_yellow100,fixed_sensor_cable_stubs,no,,55.000000,5.0,ok,
input_box_1_demo_tube_02_yellow100,cable_clamps,no,,223.143452,5.0,ok,
input_box_1_demo_tube_02_yellow100,cable_chain_mounting_tabs_usage,no,,354.970421,5.0,ok,
input_box_1_demo_tube_03_blue75,rear_fixed_cable_tray,no,,287.308197,5.0,ok,
input_box_1_demo_tube_03_blue75,control_box_cable_gland_stubs,no,,629.244388,5.0,ok,
input_box_1_demo_tube_03_blue75,main_cable_chain_links,no,,311.904051,5.0,ok,
input_box_1_demo_tube_03_blue75,cable_chain_fixed_anchor,no,,558.954381,5.0,ok,
input_box_1_demo_tube_03_blue75,cable_chain_moving_anchor,no,,255.515166,5.0,ok,
input_box_1_demo_tube_03_blue75,moving_cable_bundle,no,,239.483298,5.0,ok,
input_box_1_demo_tube_03_blue75,scanner_cable_stub,no,,120.415946,5.0,ok,
input_box_1_demo_tube_03_blue75,photoelectric_cable_stub,no,,190.000000,5.0,ok,
input_box_1_demo_tube_03_blue75,motor_cable_stubs,yes,0.000000,,5.0,ok,solid_pair_overlap_fallback_errors=150
input_box_1_demo_tube_03_blue75,fixed_sensor_cable_stubs,no,,83.000000,5.0,ok,
input_box_1_demo_tube_03_blue75,cable_clamps,no,,205.548048,5.0,ok,
input_box_1_demo_tube_03_blue75,cable_chain_mounting_tabs_usage,no,,307.065140,5.0,ok,
input_box_1_demo_tube_04_red75,rear_fixed_cable_tray,no,,307.001629,5.0,ok,
input_box_1_demo_tube_04_red75,control_box_cable_gland_stubs,no,,717.579612,5.0,ok,
input_box_1_demo_tube_04_red75,main_cable_chain_links,no,,380.297222,5.0,ok,
input_box_1_demo_tube_04_red75,cable_chain_fixed_anchor,no,,644.352388,5.0,ok,
input_box_1_demo_tube_04_red75,cable_chain_moving_anchor,no,,330.780894,5.0,ok,
input_box_1_demo_tube_04_red75,moving_cable_bundle,no,,316.796859,5.0,ok,
input_box_1_demo_tube_04_red75,scanner_cable_stub,no,,204.244951,5.0,ok,
input_box_1_demo_tube_04_red75,photoelectric_cable_stub,no,,274.000000,5.0,ok,
input_box_1_demo_tube_04_red75,motor_cable_stubs,yes,0.000000,,5.0,ok,solid_pair_overlap_fallback_errors=150
input_box_1_demo_tube_04_red75,fixed_sensor_cable_stubs,no,,111.000000,5.0,ok,
input_box_1_demo_tube_04_red75,cable_clamps,no,,260.679880,5.0,ok,
input_box_1_demo_tube_04_red75,cable_chain_mounting_tabs_usage,no,,387.815678,5.0,ok,
input_box_1_demo_tube_05_purple75,rear_fixed_cable_tray,no,,327.905474,5.0,ok,
input_box_1_demo_tube_05_purple75,control_box_cable_gland_stubs,no,,677.622683,5.0,ok,
input_box_1_demo_tube_05_purple75,main_cable_chain_links,no,,347.579368,5.0,ok,
input_box_1_demo_tube_05_purple75,cable_chain_fixed_anchor,no,,595.105033,5.0,ok,
input_box_1_demo_tube_05_purple75,cable_chain_moving_anchor,no,,297.630644,5.0,ok,
input_box_1_demo_tube_05_purple75,moving_cable_bundle,no,,264.802285,5.0,ok,
input_box_1_demo_tube_05_purple75,scanner_cable_stub,no,,148.337453,5.0,ok,
input_box_1_demo_tube_05_purple75,photoelectric_cable_stub,no,,218.000000,5.0,ok,
input_box_1_demo_tube_05_purple75,motor_cable_stubs,yes,0.000000,,5.0,ok,solid_pair_overlap_fallback_errors=150
input_box_1_demo_tube_05_purple75,fixed_sensor_cable_stubs,no,,139.000000,5.0,ok,
input_box_1_demo_tube_05_purple75,cable_clamps,no,,221.923410,5.0,ok,
