animation_id,frame_id,run_id,sample_id,state,category,x_mm,y_mm,target_zone,event_type,event_label,notes
category_hold_resume,161,forced_category_A_full,MBOX-077,LIFT_TO_SAFE_Z_AFTER_SCAN,Category D,-140.000,60.000,output_D,trajectory,LIFT_TO_SAFE_Z_AFTER_SCAN,lift after scan
category_hold_resume,162,forced_category_A_full,MBOX-078,SKIP_HELD_CATEGORY,Category A,-260.000,-63.000,,pending_queue,queued pending sample,held-category sample skipped before pick and queued
category_hold_resume,163,forced_category_A_full,MBOX-079,MOVE_SAFE_ABOVE_INPUT,Category B,-400.000,-91.000,output_B,move_to_input,move to input,move to input safe height
category_hold_resume,164,forced_category_A_full,MBOX-079,SCAN_BARCODE,Category B,-140.000,60.000,output_B,scan,scan barcode,scan and classify
category_hold_resume,165,forced_category_A_full,MBOX-079,RETREAT_TO_SAFE_Z,Category B,300.000,128.000,output_B,trajectory,RETREAT_TO_SAFE_Z,retreat after place
category_hold_resume,166,forced_category_A_full,MBOX-080,APPROACH_SCAN_STATION,Category C,-140.000,60.000,output_C,trajectory,APPROACH_SCAN_STATION,approach scan station
category_hold_resume,167,forced_category_A_full,MBOX-080,PLACE_TUBE,Category C,90.000,-82.000,output_C,place_to_output,place to Category C,place tube
category_hold_resume,168,forced_category_A_full,MBOX-081,MOVE_SAFE_ABOVE_SCAN,Category D,-140.000,60.000,output_D,move_to_scan,move to scan,move above scan station
category_hold_resume,169,forced_category_A_full,MBOX-081,APPROACH_TARGET_SLOT,Category D,300.000,-82.000,output_D,trajectory,APPROACH_TARGET_SLOT,approach target slot
category_hold_resume,170,forced_category_A_full,MBOX-082,SKIP_HELD_CATEGORY,Category A,-316.000,-91.000,,pending_queue,queued pending sample,held-category sample skipped before pick and queued
category_hold_resume,171,forced_category_A_full,MBOX-083,PICK_TUBE,Category B,-288.000,-91.000,output_B,pick,pick tube,pick tube
category_hold_resume,172,forced_category_A_full,MBOX-083,LIFT_TO_SAFE_Z_AFTER_SCAN,Category B,-140.000,60.000,output_B,trajectory,LIFT_TO_SAFE_Z_AFTER_SCAN,lift after scan
category_hold_resume,173,forced_category_A_full,MBOX-084,APPROACH_INPUT_SLOT,Category C,-260.000,-91.000,output_C,trajectory,APPROACH_INPUT_SLOT,approach input slot
category_hold_resume,174,forced_category_A_full,MBOX-084,CLASSIFY_SAMPLE,Category C,-140.000,60.000,output_C,classify,classify sample,scan and classify
category_hold_resume,175,forced_category_A_full,MBOX-085,MOVE_SAFE_ABOVE_INPUT,Category D,-400.000,-119.000,output_D,move_to_input,move to input,move to input safe height
category_hold_resume,176,forced_category_A_full,MBOX-085,SCAN_BARCODE,Category D,-140.000,60.000,output_D,scan,scan barcode,scan and classify
category_hold_resume,177,forced_category_A_full,MBOX-085,RETREAT_TO_SAFE_Z,Category D,328.000,-82.000,output_D,trajectory,RETREAT_TO_SAFE_Z,retreat after place
category_hold_resume,178,forced_category_A_full,MBOX-086,SKIP_HELD_CATEGORY,Category A,-372.000,-119.000,,pending_queue,queued pending sample,held-category sample skipped before pick and queued
category_hold_resume,179,forced_category_A_full,MBOX-087,MOVE_SAFE_ABOVE_SCAN,Category B,-140.000,60.000,output_B,move_to_scan,move to scan,move above scan station
category_hold_resume,180,forced_category_A_full,MBOX-087,APPROACH_TARGET_SLOT,Category B,356.000,128.000,output_B,trajectory,APPROACH_TARGET_SLOT,approach target slot
category_hold_resume,181,forced_category_A_full,MBOX-088,LIFT_TO_SAFE_Z,Category C,-316.000,-119.000,output_C,trajectory,LIFT_TO_SAFE_Z,lift picked tube
category_hold_resume,182,forced_category_A_full,MBOX-088,MOVE_SAFE_ABOVE_TARGET,Category C,146.000,-82.000,output_C,move_to_output,move to target,move above target
category_hold_resume,183,forced_category_A_full,MBOX-089,PICK_TUBE,Category D,-288.000,-119.000,output_D,pick,pick tube,pick tube
category_hold_resume,184,forced_category_A_full,MBOX-089,LIFT_TO_SAFE_Z_AFTER_SCAN,Category D,-140.000,60.000,output_D,trajectory,LIFT_TO_SAFE_Z_AFTER_SCAN,lift after scan
category_hold_resume,185,forced_category_A_full,MBOX-090,SKIP_HELD_CATEGORY,Category A,-260.000,-119.000,,pending_queue,queued pending sample,held-category sample skipped before pick and queued
category_hold_resume,186,forced_category_A_full,MBOX-091,MOVE_SAFE_ABOVE_INPUT,Category D,-400.000,-147.000,manual_review,move_to_input,move to input,move to input safe height
category_hold_resume,187,forced_category_A_full,MBOX-091,SCAN_BARCODE,Category D,-140.000,60.000,manual_review,scan,scan barcode,scan and classify
category_hold_resume,188,forced_category_A_full,MBOX-091,PLACE_TUBE,Category D,-152.000,-314.000,manual_review,place_to_manual_review,place to manual review,place tube
category_hold_resume,189,forced_category_A_full,MBOX-091,RETREAT_TO_SAFE_Z,Category D,-152.000,-314.000,manual_review,trajectory,RETREAT_TO_SAFE_Z,retreat after place
category_hold_resume,190,forced_category_A_full,MBOX-092,APPROACH_SCAN_STATION,Category B,-140.000,60.000,output_B,trajectory,APPROACH_SCAN_STATION,approach scan station
category_hold_resume,191,forced_category_A_full,MBOX-092,PLACE_TUBE,Category B,384.000,128.000,output_B,place_to_output,place to Category B,place tube
category_hold_resume,192,forced_category_A_full,MBOX-093,MOVE_SAFE_ABOVE_SCAN,Category C,-140.000,60.000,output_C,move_to_scan,move to scan,move above scan station
category_hold_resume,193,forced_category_A_full,MBOX-093,APPROACH_TARGET_SLOT,Category C,174.000,-82.000,output_C,trajectory,APPROACH_TARGET_SLOT,approach target slot
category_hold_resume,194,forced_category_A_full,MBOX-094,LIFT_TO_SAFE_Z,Category D,-316.000,-147.000,output_D,trajectory,LIFT_TO_SAFE_Z,lift picked tube
category_hold_resume,195,forced_category_A_full,MBOX-094,MOVE_SAFE_ABOVE_TARGET,Category D,384.000,-82.000,output_D,move_to_output,move to target,move above target
category_hold_resume,196,forced_category_A_full,MBOX-095,SKIP_HELD_CATEGORY,Category A,-288.000,-147.000,,pending_queue,queued pending sample,held-category sample skipped before pick and queued
category_hold_resume,197,forced_category_A_full,MBOX-096,APPROACH_INPUT_SLOT,Category B,-260.000,-147.000,output_B,trajectory,APPROACH_INPUT_SLOT,approach input slot
category_hold_resume,198,forced_category_A_full,MBOX-096,CLASSIFY_SAMPLE,Category B,-140.000,60.000,output_B,classify,classify sample,scan and classify
category_hold_resume,199,forced_category_A_full,MBOX-018,MOVE_SAFE_ABOVE_INPUT,Category A,-260.000,271.000,output_A,move_to_input,move to input,move to input safe height
category_hold_resume,200,forced_category_A_full,MBOX-018,APPROACH_INPUT_SLOT,Category A,-260.000,271.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,201,forced_category_A_full,MBOX-018,LIFT_TO_SAFE_Z,Category A,-260.000,271.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,202,forced_category_A_full,MBOX-018,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,203,forced_category_A_full,MBOX-018,SCAN_BARCODE,Category A,-140.000,60.000,output_A,scan,scan barcode,scan and classify
category_hold_resume,204,forced_category_A_full,MBOX-018,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,205,forced_category_A_full,MBOX-018,APPROACH_TARGET_SLOT,Category A,90.000,212.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,206,forced_category_A_full,MBOX-018,RETREAT_TO_SAFE_Z,Category A,90.000,212.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,207,forced_category_A_full,MBOX-023,APPROACH_INPUT_SLOT,Category A,-288.000,243.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,208,forced_category_A_full,MBOX-023,LIFT_TO_SAFE_Z,Category A,-288.000,243.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,209,forced_category_A_full,MBOX-023,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,210,forced_category_A_full,MBOX-023,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,211,forced_category_A_full,MBOX-023,APPROACH_TARGET_SLOT,Category A,118.000,212.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,212,forced_category_A_full,MBOX-023,PLACE_TUBE,Category A,118.000,212.000,output_A,place_to_output,place to Category A,place tube
category_hold_resume,213,forced_category_A_full,MBOX-023,RETREAT_TO_SAFE_Z,Category A,118.000,212.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,214,forced_category_A_full,MBOX-027,APPROACH_INPUT_SLOT,Category A,-344.000,197.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,215,forced_category_A_full,MBOX-027,LIFT_TO_SAFE_Z,Category A,-344.000,197.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,216,forced_category_A_full,MBOX-027,MOVE_SAFE_ABOVE_SCAN,Category A,-140.000,60.000,output_A,move_to_scan,move to scan,move above scan station
category_hold_resume,217,forced_category_A_full,MBOX-027,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,218,forced_category_A_full,MBOX-027,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,219,forced_category_A_full,MBOX-027,APPROACH_TARGET_SLOT,Category A,146.000,212.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,220,forced_category_A_full,MBOX-027,RETREAT_TO_SAFE_Z,Category A,146.000,212.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,221,forced_category_A_full,MBOX-031,APPROACH_INPUT_SLOT,Category A,-400.000,169.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,222,forced_category_A_full,MBOX-031,LIFT_TO_SAFE_Z,Category A,-400.000,169.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,223,forced_category_A_full,MBOX-031,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,224,forced_category_A_full,MBOX-031,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,225,forced_category_A_full,MBOX-031,MOVE_SAFE_ABOVE_TARGET,Category A,174.000,212.000,output_A,move_to_output,move to target,move above target
category_hold_resume,226,forced_category_A_full,MBOX-031,APPROACH_TARGET_SLOT,Category A,174.000,212.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,227,forced_category_A_full,MBOX-031,RETREAT_TO_SAFE_Z,Category A,174.000,212.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,228,forced_category_A_full,MBOX-035,APPROACH_INPUT_SLOT,Category A,-288.000,169.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,229,forced_category_A_full,MBOX-035,PICK_TUBE,Category A,-288.000,169.000,output_A,pick,pick tube,pick tube
category_hold_resume,230,forced_category_A_full,MBOX-035,LIFT_TO_SAFE_Z,Category A,-288.000,169.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,231,forced_category_A_full,MBOX-035,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,232,forced_category_A_full,MBOX-035,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,233,forced_category_A_full,MBOX-035,APPROACH_TARGET_SLOT,Category A,202.000,212.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,234,forced_category_A_full,MBOX-035,RETREAT_TO_SAFE_Z,Category A,202.000,212.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,235,forced_category_A_full,MBOX-040,APPROACH_INPUT_SLOT,Category A,-316.000,141.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,236,forced_category_A_full,MBOX-040,LIFT_TO_SAFE_Z,Category A,-316.000,141.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,237,forced_category_A_full,MBOX-040,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,238,forced_category_A_full,MBOX-040,CLASSIFY_SAMPLE,Category A,-140.000,60.000,output_A,classify,classify sample,scan and classify
category_hold_resume,239,forced_category_A_full,MBOX-040,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,240,forced_category_A_full,MBOX-040,APPROACH_TARGET_SLOT,Category A,230.000,212.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,241,forced_category_A_full,MBOX-040,RETREAT_TO_SAFE_Z,Category A,230.000,212.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,242,forced_category_A_full,MBOX-044,MOVE_SAFE_ABOVE_INPUT,Category A,-372.000,113.000,output_A,move_to_input,move to input,move to input safe height
category_hold_resume,243,forced_category_A_full,MBOX-044,APPROACH_INPUT_SLOT,Category A,-372.000,113.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,244,forced_category_A_full,MBOX-044,LIFT_TO_SAFE_Z,Category A,-372.000,113.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,245,forced_category_A_full,MBOX-044,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,246,forced_category_A_full,MBOX-044,SCAN_BARCODE,Category A,-140.000,60.000,output_A,scan,scan barcode,scan and classify
category_hold_resume,247,forced_category_A_full,MBOX-044,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,248,forced_category_A_full,MBOX-044,APPROACH_TARGET_SLOT,Category A,90.000,184.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,249,forced_category_A_full,MBOX-044,RETREAT_TO_SAFE_Z,Category A,90.000,184.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,250,forced_category_A_full,MBOX-048,APPROACH_INPUT_SLOT,Category A,-260.000,113.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,251,forced_category_A_full,MBOX-048,LIFT_TO_SAFE_Z,Category A,-260.000,113.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,252,forced_category_A_full,MBOX-048,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,253,forced_category_A_full,MBOX-048,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,254,forced_category_A_full,MBOX-048,APPROACH_TARGET_SLOT,Category A,118.000,184.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,255,forced_category_A_full,MBOX-048,PLACE_TUBE,Category A,118.000,184.000,output_A,place_to_output,place to Category A,place tube
category_hold_resume,256,forced_category_A_full,MBOX-048,RETREAT_TO_SAFE_Z,Category A,118.000,184.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,257,forced_category_A_full,MBOX-052,APPROACH_INPUT_SLOT,Category A,-316.000,67.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,258,forced_category_A_full,MBOX-052,LIFT_TO_SAFE_Z,Category A,-316.000,67.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,259,forced_category_A_full,MBOX-052,MOVE_SAFE_ABOVE_SCAN,Category A,-140.000,60.000,output_A,move_to_scan,move to scan,move above scan station
category_hold_resume,260,forced_category_A_full,MBOX-052,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,261,forced_category_A_full,MBOX-052,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,262,forced_category_A_full,MBOX-052,APPROACH_TARGET_SLOT,Category A,146.000,184.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,263,forced_category_A_full,MBOX-052,RETREAT_TO_SAFE_Z,Category A,146.000,184.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,264,forced_category_A_full,MBOX-056,APPROACH_INPUT_SLOT,Category A,-372.000,39.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,265,forced_category_A_full,MBOX-056,LIFT_TO_SAFE_Z,Category A,-372.000,39.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,266,forced_category_A_full,MBOX-056,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,267,forced_category_A_full,MBOX-056,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,268,forced_category_A_full,MBOX-056,MOVE_SAFE_ABOVE_TARGET,Category A,174.000,184.000,output_A,move_to_output,move to target,move above target
category_hold_resume,269,forced_category_A_full,MBOX-056,APPROACH_TARGET_SLOT,Category A,174.000,184.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,270,forced_category_A_full,MBOX-056,RETREAT_TO_SAFE_Z,Category A,174.000,184.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,271,forced_category_A_full,MBOX-061,APPROACH_INPUT_SLOT,Category A,-400.000,11.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,272,forced_category_A_full,MBOX-061,PICK_TUBE,Category A,-400.000,11.000,output_A,pick,pick tube,pick tube
category_hold_resume,273,forced_category_A_full,MBOX-061,LIFT_TO_SAFE_Z,Category A,-400.000,11.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,274,forced_category_A_full,MBOX-061,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,275,forced_category_A_full,MBOX-061,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,276,forced_category_A_full,MBOX-061,APPROACH_TARGET_SLOT,Category A,202.000,184.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,277,forced_category_A_full,MBOX-061,RETREAT_TO_SAFE_Z,Category A,202.000,184.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,278,forced_category_A_full,MBOX-065,APPROACH_INPUT_SLOT,Category A,-288.000,11.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,279,forced_category_A_full,MBOX-065,LIFT_TO_SAFE_Z,Category A,-288.000,11.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,280,forced_category_A_full,MBOX-065,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,281,forced_category_A_full,MBOX-065,CLASSIFY_SAMPLE,Category A,-140.000,60.000,output_A,classify,classify sample,scan and classify
category_hold_resume,282,forced_category_A_full,MBOX-065,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,283,forced_category_A_full,MBOX-065,APPROACH_TARGET_SLOT,Category A,230.000,184.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,284,forced_category_A_full,MBOX-065,RETREAT_TO_SAFE_Z,Category A,230.000,184.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,285,forced_category_A_full,MBOX-069,MOVE_SAFE_ABOVE_INPUT,Category A,-344.000,-17.000,output_A,move_to_input,move to input,move to input safe height
category_hold_resume,286,forced_category_A_full,MBOX-069,APPROACH_INPUT_SLOT,Category A,-344.000,-17.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,287,forced_category_A_full,MBOX-069,LIFT_TO_SAFE_Z,Category A,-344.000,-17.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,288,forced_category_A_full,MBOX-069,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,289,forced_category_A_full,MBOX-069,SCAN_BARCODE,Category A,-140.000,60.000,output_A,scan,scan barcode,scan and classify
category_hold_resume,290,forced_category_A_full,MBOX-069,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,291,forced_category_A_full,MBOX-069,APPROACH_TARGET_SLOT,Category A,90.000,156.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,292,forced_category_A_full,MBOX-069,RETREAT_TO_SAFE_Z,Category A,90.000,156.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,293,forced_category_A_full,MBOX-074,APPROACH_INPUT_SLOT,Category A,-372.000,-63.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,294,forced_category_A_full,MBOX-074,LIFT_TO_SAFE_Z,Category A,-372.000,-63.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,295,forced_category_A_full,MBOX-074,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,296,forced_category_A_full,MBOX-074,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,297,forced_category_A_full,MBOX-074,APPROACH_TARGET_SLOT,Category A,118.000,156.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,298,forced_category_A_full,MBOX-074,PLACE_TUBE,Category A,118.000,156.000,output_A,place_to_output,place to Category A,place tube
category_hold_resume,299,forced_category_A_full,MBOX-074,RETREAT_TO_SAFE_Z,Category A,118.000,156.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,300,forced_category_A_full,MBOX-078,APPROACH_INPUT_SLOT,Category A,-260.000,-63.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,301,forced_category_A_full,MBOX-078,LIFT_TO_SAFE_Z,Category A,-260.000,-63.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,302,forced_category_A_full,MBOX-078,MOVE_SAFE_ABOVE_SCAN,Category A,-140.000,60.000,output_A,move_to_scan,move to scan,move above scan station
category_hold_resume,303,forced_category_A_full,MBOX-078,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,304,forced_category_A_full,MBOX-078,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,305,forced_category_A_full,MBOX-078,APPROACH_TARGET_SLOT,Category A,146.000,156.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,306,forced_category_A_full,MBOX-078,RETREAT_TO_SAFE_Z,Category A,146.000,156.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,307,forced_category_A_full,MBOX-082,APPROACH_INPUT_SLOT,Category A,-316.000,-91.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,308,forced_category_A_full,MBOX-082,LIFT_TO_SAFE_Z,Category A,-316.000,-91.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,309,forced_category_A_full,MBOX-082,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,310,forced_category_A_full,MBOX-082,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,311,forced_category_A_full,MBOX-082,MOVE_SAFE_ABOVE_TARGET,Category A,174.000,156.000,output_A,move_to_output,move to target,move above target
category_hold_resume,312,forced_category_A_full,MBOX-082,APPROACH_TARGET_SLOT,Category A,174.000,156.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,313,forced_category_A_full,MBOX-082,RETREAT_TO_SAFE_Z,Category A,174.000,156.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,314,forced_category_A_full,MBOX-086,APPROACH_INPUT_SLOT,Category A,-372.000,-119.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,315,forced_category_A_full,MBOX-086,PICK_TUBE,Category A,-372.000,-119.000,output_A,pick,pick tube,pick tube
category_hold_resume,316,forced_category_A_full,MBOX-086,LIFT_TO_SAFE_Z,Category A,-372.000,-119.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,317,forced_category_A_full,MBOX-086,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,318,forced_category_A_full,MBOX-086,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,319,forced_category_A_full,MBOX-086,APPROACH_TARGET_SLOT,Category A,202.000,156.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,320,forced_category_A_full,MBOX-086,RETREAT_TO_SAFE_Z,Category A,202.000,156.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,321,forced_category_A_full,MBOX-090,APPROACH_INPUT_SLOT,Category A,-260.000,-119.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,322,forced_category_A_full,MBOX-090,LIFT_TO_SAFE_Z,Category A,-260.000,-119.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,323,forced_category_A_full,MBOX-090,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,324,forced_category_A_full,MBOX-090,CLASSIFY_SAMPLE,Category A,-140.000,60.000,output_A,classify,classify sample,scan and classify
category_hold_resume,325,forced_category_A_full,MBOX-090,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,326,forced_category_A_full,MBOX-090,APPROACH_TARGET_SLOT,Category A,230.000,156.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,327,forced_category_A_full,MBOX-090,RETREAT_TO_SAFE_Z,Category A,230.000,156.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,328,forced_category_A_full,MBOX-095,MOVE_SAFE_ABOVE_INPUT,Category A,-288.000,-147.000,output_A,move_to_input,move to input,move to input safe height
category_hold_resume,329,forced_category_A_full,MBOX-095,APPROACH_INPUT_SLOT,Category A,-288.000,-147.000,output_A,released_pending,released pending sample,approach input slot
category_hold_resume,330,forced_category_A_full,MBOX-095,LIFT_TO_SAFE_Z,Category A,-288.000,-147.000,output_A,released_pending,released pending sample,lift picked tube
category_hold_resume,331,forced_category_A_full,MBOX-095,APPROACH_SCAN_STATION,Category A,-140.000,60.000,output_A,released_pending,released pending sample,approach scan station
category_hold_resume,332,forced_category_A_full,MBOX-095,SCAN_BARCODE,Category A,-140.000,60.000,output_A,scan,scan barcode,scan and classify
category_hold_resume,333,forced_category_A_full,MBOX-095,LIFT_TO_SAFE_Z_AFTER_SCAN,Category A,-140.000,60.000,output_A,released_pending,released pending sample,lift after scan
category_hold_resume,334,forced_category_A_full,MBOX-095,APPROACH_TARGET_SLOT,Category A,90.000,128.000,output_A,released_pending,released pending sample,approach target slot
category_hold_resume,335,forced_category_A_full,MBOX-095,RETREAT_TO_SAFE_Z,Category A,90.000,128.000,output_A,released_pending,released pending sample,retreat after place
category_hold_resume,336,forced_category_A_full,,category_A_hold,Category A,90.000,212.000,,category_hold,Category A HOLD,category output capacity reached; normal sample is not routed to manual review
category_hold_resume,337,forced_category_A_full,,category_A_available,Category A,90.000,212.000,,operator_clear,operator clear output box,operator clears/replaces full output box before resuming pending samples
category_hold_resume,338,forced_category_A_full,,pending_queue_released,Category A,90.000,212.000,,category_resume,Category A RESUME,system resumes held category and processes queued samples
