scenario_id,task_id,tube_id,segment_index,motion_type,axis_mode,segment_distance_mm,delta_z_mm,time_model,segment_time_s,time_category,notes
forced_category_A_full,TASK-7B1-016,TUBE-7B1-016,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-016,TUBE-7B1-016,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-016,TUBE-7B1-016,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-016,TUBE-7B1-016,5,xy_move_at_safe_z,xy_axes,222.092,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.835,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-016,TUBE-7B1-016,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-016,TUBE-7B1-016,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-016,TUBE-7B1-016,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-016,TUBE-7B1-016,9,xy_move_at_safe_z,xy_axes,447.353,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.478,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-016,TUBE-7B1-016,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-016,TUBE-7B1-016,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-016,TUBE-7B1-016,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-017,TUBE-7B1-017,1,xy_move_at_safe_z,xy_axes,190.394,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.744,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-017,TUBE-7B1-017,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-017,TUBE-7B1-017,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-017,TUBE-7B1-017,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-017,TUBE-7B1-017,5,xy_move_at_safe_z,xy_axes,201.122,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.775,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-017,TUBE-7B1-017,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-017,TUBE-7B1-017,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-017,TUBE-7B1-017,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-017,TUBE-7B1-017,9,xy_move_at_safe_z,xy_axes,255.196,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.929,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-017,TUBE-7B1-017,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-017,TUBE-7B1-017,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-017,TUBE-7B1-017,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-018,TUBE-7B1-018,1,xy_move_at_safe_z,xy_axes,169.189,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.683,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-018,TUBE-7B1-018,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-018,TUBE-7B1-018,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-018,TUBE-7B1-018,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-018,TUBE-7B1-018,5,xy_move_at_safe_z,xy_axes,181.177,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.718,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-018,TUBE-7B1-018,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-018,TUBE-7B1-018,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-018,TUBE-7B1-018,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-018,TUBE-7B1-018,9,xy_move_at_safe_z,xy_axes,405.123,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.357,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-018,TUBE-7B1-018,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-018,TUBE-7B1-018,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-018,TUBE-7B1-018,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-020,TUBE-7B1-020,1,xy_move_at_safe_z,xy_axes,173.566,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.696,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-020,TUBE-7B1-020,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-020,TUBE-7B1-020,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-020,TUBE-7B1-020,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-020,TUBE-7B1-020,5,xy_move_at_safe_z,xy_axes,193.197,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.752,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-020,TUBE-7B1-020,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-020,TUBE-7B1-020,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-020,TUBE-7B1-020,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-020,TUBE-7B1-020,9,xy_move_at_safe_z,xy_axes,470.106,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.543,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-020,TUBE-7B1-020,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-020,TUBE-7B1-020,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-020,TUBE-7B1-020,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,1,xy_move_at_safe_z,xy_axes,170.294,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.687,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,5,xy_move_at_safe_z,xy_axes,190.263,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.744,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,9,xy_move_at_safe_z,xy_axes,280.179,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.001,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-021,TUBE-7B1-021,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,1,xy_move_at_safe_z,xy_axes,174.642,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.699,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,5,xy_move_at_safe_z,xy_axes,194.165,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.755,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,9,xy_move_at_safe_z,xy_axes,430.116,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.429,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-022,TUBE-7B1-022,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,1,xy_move_at_safe_z,xy_axes,145.344,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.615,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,5,xy_move_at_safe_z,xy_axes,165.303,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.672,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,9,xy_move_at_safe_z,xy_axes,493.077,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.609,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-024,TUBE-7B1-024,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,1,xy_move_at_safe_z,xy_axes,145.774,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.616,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,5,xy_move_at_safe_z,xy_axes,165.68,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.673,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,9,xy_move_at_safe_z,xy_axes,305.164,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.072,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-025,TUBE-7B1-025,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,1,xy_move_at_safe_z,xy_axes,150.416,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.63,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,5,xy_move_at_safe_z,xy_axes,169.779,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.685,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,9,xy_move_at_safe_z,xy_axes,455.11,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.5,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-026,TUBE-7B1-026,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,1,xy_move_at_safe_z,xy_axes,125.0,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.557,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,5,xy_move_at_safe_z,xy_axes,144.309,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.612,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,9,xy_move_at_safe_z,xy_axes,449.361,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.484,xy_motion,Concept-level timing assumption.
forced_category_A_full,TASK-7B1-028,TUBE-7B1-028,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
