scenario_id,task_id,tube_id,time_s,vx_mm_s,vy_mm_s,vz_mm_s,speed_xy_mm_s,motion_type,notes
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.11,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.13,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.15,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.17,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.19,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.21,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.23,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.25,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.27,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.29,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.31,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.33,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.35,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.37,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.39,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.41,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.43,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.45,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.47,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.49,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.51,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.53,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.55,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.57,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.59,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.595,0.0,0.0,85.714,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.595,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.615,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.635,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.655,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.675,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.695,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.715,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.735,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.755,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.775,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.795,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.815,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.835,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.855,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.875,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.895,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.915,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.935,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.938,-116.618,87.464,0.0,145.773,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.938,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.958,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.978,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,422.998,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.018,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.038,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.058,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.078,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.098,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.118,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.138,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.158,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.178,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.198,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.218,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.238,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.258,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.278,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.298,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.318,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.338,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.358,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.378,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.38,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.38,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.4,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.42,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.44,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.46,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.48,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.5,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.52,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.54,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.56,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.58,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.6,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.62,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.64,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.66,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.68,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.7,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.72,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.74,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.76,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.78,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.8,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.82,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.84,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.86,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.88,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.9,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.92,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.94,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.96,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,423.98,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.0,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.02,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.04,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.06,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.08,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.1,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.12,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.14,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.16,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.18,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.2,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.22,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.24,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.26,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.28,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.3,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.32,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.34,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.36,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.38,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.38,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.4,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.42,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.44,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.46,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.48,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.5,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.52,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.54,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.56,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.58,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.6,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.62,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.64,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.66,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.68,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.7,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.72,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.74,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.76,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.78,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.8,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.82,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.822,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.822,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.842,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.862,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.882,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.902,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.922,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.942,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.962,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,424.982,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.002,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.022,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.042,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.062,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.082,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.102,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.122,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.142,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.162,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
pick_failure_test,TASK-7B1-055,TUBE-7B1-055,425.182,247.593,55.021,0.0,253.633,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
