scenario_id,task_id,tube_id,waypoint_index,waypoint_name,x_mm,y_mm,z_mm,gripper_state,sample_category,target_type,target_box_id,source_slot_id,state_machine_status,notes
forced_category_A_full,TASK-7B1-006,TUBE-7B1-006,3,descend_to_pick,-240.0,-145.0,145.0,open,category_A,output_box,output_box_A,R2C1,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-006,TUBE-7B1-006,4,grip_close,-240.0,-145.0,145.0,closed,category_A,output_box,output_box_A,R2C1,completed_output,gripper action
forced_category_A_full,TASK-7B1-006,TUBE-7B1-006,5,lift_to_safe_z,-240.0,-145.0,190.0,closed,category_A,output_box,output_box_A,R2C1,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-006,TUBE-7B1-006,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R2C1,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-006,TUBE-7B1-006,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R2C1,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-006,TUBE-7B1-006,8,scan_wait,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R2C1,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-006,TUBE-7B1-006,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R2C1,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-006,TUBE-7B1-006,10,move_xy_above_place,205.0,-170.0,190.0,closed,category_A,output_box,output_box_A,R2C1,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-006,TUBE-7B1-006,11,descend_to_place,205.0,-170.0,135.0,closed,category_A,output_box,output_box_A,R2C1,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-006,TUBE-7B1-006,12,grip_open,205.0,-170.0,135.0,open,category_A,output_box,output_box_A,R2C1,completed_output,release tube
forced_category_A_full,TASK-7B1-006,TUBE-7B1-006,13,lift_to_safe_z_after_place,205.0,-170.0,190.0,open,category_A,output_box,output_box_A,R2C1,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-010,TUBE-7B1-010,1,home_safe,0.0,0.0,190.0,open,category_A,output_box,output_box_A,R3C1,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-010,TUBE-7B1-010,2,move_xy_above_pick,-240.0,-120.0,190.0,open,category_A,output_box,output_box_A,R3C1,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-010,TUBE-7B1-010,3,descend_to_pick,-240.0,-120.0,145.0,open,category_A,output_box,output_box_A,R3C1,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-010,TUBE-7B1-010,4,grip_close,-240.0,-120.0,145.0,closed,category_A,output_box,output_box_A,R3C1,completed_output,gripper action
forced_category_A_full,TASK-7B1-010,TUBE-7B1-010,5,lift_to_safe_z,-240.0,-120.0,190.0,closed,category_A,output_box,output_box_A,R3C1,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-010,TUBE-7B1-010,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R3C1,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-010,TUBE-7B1-010,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R3C1,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-010,TUBE-7B1-010,8,scan_wait,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R3C1,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-010,TUBE-7B1-010,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R3C1,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-010,TUBE-7B1-010,10,move_xy_above_place,230.0,-170.0,190.0,closed,category_A,output_box,output_box_A,R3C1,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-010,TUBE-7B1-010,11,descend_to_place,230.0,-170.0,135.0,closed,category_A,output_box,output_box_A,R3C1,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-010,TUBE-7B1-010,12,grip_open,230.0,-170.0,135.0,open,category_A,output_box,output_box_A,R3C1,completed_output,release tube
forced_category_A_full,TASK-7B1-010,TUBE-7B1-010,13,lift_to_safe_z_after_place,230.0,-170.0,190.0,open,category_A,output_box,output_box_A,R3C1,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-015,TUBE-7B1-015,1,home_safe,0.0,0.0,190.0,open,category_A,output_box,output_box_A,R4C1,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-015,TUBE-7B1-015,2,move_xy_above_pick,-240.0,-95.0,190.0,open,category_A,output_box,output_box_A,R4C1,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-015,TUBE-7B1-015,3,descend_to_pick,-240.0,-95.0,145.0,open,category_A,output_box,output_box_A,R4C1,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-015,TUBE-7B1-015,4,grip_close,-240.0,-95.0,145.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,gripper action
forced_category_A_full,TASK-7B1-015,TUBE-7B1-015,5,lift_to_safe_z,-240.0,-95.0,190.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-015,TUBE-7B1-015,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-015,TUBE-7B1-015,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-015,TUBE-7B1-015,8,scan_wait,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-015,TUBE-7B1-015,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-015,TUBE-7B1-015,10,move_xy_above_place,255.0,-170.0,190.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-015,TUBE-7B1-015,11,descend_to_place,255.0,-170.0,135.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-015,TUBE-7B1-015,12,grip_open,255.0,-170.0,135.0,open,category_A,output_box,output_box_A,R4C1,completed_output,release tube
forced_category_A_full,TASK-7B1-015,TUBE-7B1-015,13,lift_to_safe_z_after_place,255.0,-170.0,190.0,open,category_A,output_box,output_box_A,R4C1,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-019,TUBE-7B1-019,1,home_safe,0.0,0.0,190.0,open,category_A,output_box,output_box_A,R1C1,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-019,TUBE-7B1-019,2,move_xy_above_pick,-60.0,-170.0,190.0,open,category_A,output_box,output_box_A,R1C1,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-019,TUBE-7B1-019,3,descend_to_pick,-60.0,-170.0,145.0,open,category_A,output_box,output_box_A,R1C1,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-019,TUBE-7B1-019,4,grip_close,-60.0,-170.0,145.0,closed,category_A,output_box,output_box_A,R1C1,completed_output,gripper action
forced_category_A_full,TASK-7B1-019,TUBE-7B1-019,5,lift_to_safe_z,-60.0,-170.0,190.0,closed,category_A,output_box,output_box_A,R1C1,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-019,TUBE-7B1-019,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R1C1,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-019,TUBE-7B1-019,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R1C1,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-019,TUBE-7B1-019,8,scan_wait,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R1C1,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-019,TUBE-7B1-019,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R1C1,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-019,TUBE-7B1-019,10,move_xy_above_place,280.0,-170.0,190.0,closed,category_A,output_box,output_box_A,R1C1,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-019,TUBE-7B1-019,11,descend_to_place,280.0,-170.0,135.0,closed,category_A,output_box,output_box_A,R1C1,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-019,TUBE-7B1-019,12,grip_open,280.0,-170.0,135.0,open,category_A,output_box,output_box_A,R1C1,completed_output,release tube
forced_category_A_full,TASK-7B1-019,TUBE-7B1-019,13,lift_to_safe_z_after_place,280.0,-170.0,190.0,open,category_A,output_box,output_box_A,R1C1,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-023,TUBE-7B1-023,1,home_safe,0.0,0.0,190.0,open,category_A,output_box,output_box_A,R1C6,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-023,TUBE-7B1-023,2,move_xy_above_pick,65.0,-170.0,190.0,open,category_A,output_box,output_box_A,R1C6,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-023,TUBE-7B1-023,3,descend_to_pick,65.0,-170.0,145.0,open,category_A,output_box,output_box_A,R1C6,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-023,TUBE-7B1-023,4,grip_close,65.0,-170.0,145.0,closed,category_A,output_box,output_box_A,R1C6,completed_output,gripper action
forced_category_A_full,TASK-7B1-023,TUBE-7B1-023,5,lift_to_safe_z,65.0,-170.0,190.0,closed,category_A,output_box,output_box_A,R1C6,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-023,TUBE-7B1-023,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R1C6,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-023,TUBE-7B1-023,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R1C6,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-023,TUBE-7B1-023,8,scan_wait,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R1C6,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-023,TUBE-7B1-023,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R1C6,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-023,TUBE-7B1-023,10,move_xy_above_place,305.0,-170.0,190.0,closed,category_A,output_box,output_box_A,R1C6,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-023,TUBE-7B1-023,11,descend_to_place,305.0,-170.0,135.0,closed,category_A,output_box,output_box_A,R1C6,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-023,TUBE-7B1-023,12,grip_open,305.0,-170.0,135.0,open,category_A,output_box,output_box_A,R1C6,completed_output,release tube
forced_category_A_full,TASK-7B1-023,TUBE-7B1-023,13,lift_to_safe_z_after_place,305.0,-170.0,190.0,open,category_A,output_box,output_box_A,R1C6,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-027,TUBE-7B1-027,1,home_safe,0.0,0.0,190.0,open,category_A,output_box,output_box_A,R3C1,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-027,TUBE-7B1-027,2,move_xy_above_pick,-60.0,-120.0,190.0,open,category_A,output_box,output_box_A,R3C1,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-027,TUBE-7B1-027,3,descend_to_pick,-60.0,-120.0,145.0,open,category_A,output_box,output_box_A,R3C1,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-027,TUBE-7B1-027,4,grip_close,-60.0,-120.0,145.0,closed,category_A,output_box,output_box_A,R3C1,completed_output,gripper action
forced_category_A_full,TASK-7B1-027,TUBE-7B1-027,5,lift_to_safe_z,-60.0,-120.0,190.0,closed,category_A,output_box,output_box_A,R3C1,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-027,TUBE-7B1-027,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R3C1,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-027,TUBE-7B1-027,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R3C1,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-027,TUBE-7B1-027,8,scan_wait,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R3C1,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-027,TUBE-7B1-027,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R3C1,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-027,TUBE-7B1-027,10,move_xy_above_place,180.0,-145.0,190.0,closed,category_A,output_box,output_box_A,R3C1,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-027,TUBE-7B1-027,11,descend_to_place,180.0,-145.0,135.0,closed,category_A,output_box,output_box_A,R3C1,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-027,TUBE-7B1-027,12,grip_open,180.0,-145.0,135.0,open,category_A,output_box,output_box_A,R3C1,completed_output,release tube
forced_category_A_full,TASK-7B1-027,TUBE-7B1-027,13,lift_to_safe_z_after_place,180.0,-145.0,190.0,open,category_A,output_box,output_box_A,R3C1,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-032,TUBE-7B1-032,1,home_safe,0.0,0.0,190.0,open,category_A,output_box,output_box_A,R4C1,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-032,TUBE-7B1-032,2,move_xy_above_pick,-60.0,-95.0,190.0,open,category_A,output_box,output_box_A,R4C1,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-032,TUBE-7B1-032,3,descend_to_pick,-60.0,-95.0,145.0,open,category_A,output_box,output_box_A,R4C1,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-032,TUBE-7B1-032,4,grip_close,-60.0,-95.0,145.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,gripper action
forced_category_A_full,TASK-7B1-032,TUBE-7B1-032,5,lift_to_safe_z,-60.0,-95.0,190.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-032,TUBE-7B1-032,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-032,TUBE-7B1-032,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-032,TUBE-7B1-032,8,scan_wait,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-032,TUBE-7B1-032,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-032,TUBE-7B1-032,10,move_xy_above_place,205.0,-145.0,190.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-032,TUBE-7B1-032,11,descend_to_place,205.0,-145.0,135.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-032,TUBE-7B1-032,12,grip_open,205.0,-145.0,135.0,open,category_A,output_box,output_box_A,R4C1,completed_output,release tube
forced_category_A_full,TASK-7B1-032,TUBE-7B1-032,13,lift_to_safe_z_after_place,205.0,-145.0,190.0,open,category_A,output_box,output_box_A,R4C1,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-036,TUBE-7B1-036,1,home_safe,0.0,0.0,190.0,open,category_A,output_box,output_box_A,R1C2,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-036,TUBE-7B1-036,2,move_xy_above_pick,-215.0,-10.0,190.0,open,category_A,output_box,output_box_A,R1C2,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-036,TUBE-7B1-036,3,descend_to_pick,-215.0,-10.0,145.0,open,category_A,output_box,output_box_A,R1C2,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-036,TUBE-7B1-036,4,grip_close,-215.0,-10.0,145.0,closed,category_A,output_box,output_box_A,R1C2,completed_output,gripper action
forced_category_A_full,TASK-7B1-036,TUBE-7B1-036,5,lift_to_safe_z,-215.0,-10.0,190.0,closed,category_A,output_box,output_box_A,R1C2,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-036,TUBE-7B1-036,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R1C2,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-036,TUBE-7B1-036,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R1C2,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-036,TUBE-7B1-036,8,scan_wait,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R1C2,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-036,TUBE-7B1-036,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R1C2,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-036,TUBE-7B1-036,10,move_xy_above_place,230.0,-145.0,190.0,closed,category_A,output_box,output_box_A,R1C2,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-036,TUBE-7B1-036,11,descend_to_place,230.0,-145.0,135.0,closed,category_A,output_box,output_box_A,R1C2,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-036,TUBE-7B1-036,12,grip_open,230.0,-145.0,135.0,open,category_A,output_box,output_box_A,R1C2,completed_output,release tube
forced_category_A_full,TASK-7B1-036,TUBE-7B1-036,13,lift_to_safe_z_after_place,230.0,-145.0,190.0,open,category_A,output_box,output_box_A,R1C2,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-040,TUBE-7B1-040,1,home_safe,0.0,0.0,190.0,open,category_A,output_box,output_box_A,R2C1,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-040,TUBE-7B1-040,2,move_xy_above_pick,-240.0,15.0,190.0,open,category_A,output_box,output_box_A,R2C1,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-040,TUBE-7B1-040,3,descend_to_pick,-240.0,15.0,145.0,open,category_A,output_box,output_box_A,R2C1,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-040,TUBE-7B1-040,4,grip_close,-240.0,15.0,145.0,closed,category_A,output_box,output_box_A,R2C1,completed_output,gripper action
forced_category_A_full,TASK-7B1-040,TUBE-7B1-040,5,lift_to_safe_z,-240.0,15.0,190.0,closed,category_A,output_box,output_box_A,R2C1,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-040,TUBE-7B1-040,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R2C1,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-040,TUBE-7B1-040,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R2C1,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-040,TUBE-7B1-040,8,scan_wait,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R2C1,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-040,TUBE-7B1-040,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R2C1,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-040,TUBE-7B1-040,10,move_xy_above_place,255.0,-145.0,190.0,closed,category_A,output_box,output_box_A,R2C1,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-040,TUBE-7B1-040,11,descend_to_place,255.0,-145.0,135.0,closed,category_A,output_box,output_box_A,R2C1,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-040,TUBE-7B1-040,12,grip_open,255.0,-145.0,135.0,open,category_A,output_box,output_box_A,R2C1,completed_output,release tube
forced_category_A_full,TASK-7B1-040,TUBE-7B1-040,13,lift_to_safe_z_after_place,255.0,-145.0,190.0,open,category_A,output_box,output_box_A,R2C1,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-045,TUBE-7B1-045,1,home_safe,0.0,0.0,190.0,open,category_A,output_box,output_box_A,R3C2,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-045,TUBE-7B1-045,2,move_xy_above_pick,-215.0,40.0,190.0,open,category_A,output_box,output_box_A,R3C2,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-045,TUBE-7B1-045,3,descend_to_pick,-215.0,40.0,145.0,open,category_A,output_box,output_box_A,R3C2,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-045,TUBE-7B1-045,4,grip_close,-215.0,40.0,145.0,closed,category_A,output_box,output_box_A,R3C2,completed_output,gripper action
forced_category_A_full,TASK-7B1-045,TUBE-7B1-045,5,lift_to_safe_z,-215.0,40.0,190.0,closed,category_A,output_box,output_box_A,R3C2,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-045,TUBE-7B1-045,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R3C2,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-045,TUBE-7B1-045,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R3C2,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-045,TUBE-7B1-045,8,scan_wait,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R3C2,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-045,TUBE-7B1-045,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R3C2,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-045,TUBE-7B1-045,10,move_xy_above_place,280.0,-145.0,190.0,closed,category_A,output_box,output_box_A,R3C2,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-045,TUBE-7B1-045,11,descend_to_place,280.0,-145.0,135.0,closed,category_A,output_box,output_box_A,R3C2,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-045,TUBE-7B1-045,12,grip_open,280.0,-145.0,135.0,open,category_A,output_box,output_box_A,R3C2,completed_output,release tube
forced_category_A_full,TASK-7B1-045,TUBE-7B1-045,13,lift_to_safe_z_after_place,280.0,-145.0,190.0,open,category_A,output_box,output_box_A,R3C2,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-049,TUBE-7B1-049,1,home_safe,0.0,0.0,190.0,open,category_A,output_box,output_box_A,R4C1,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-049,TUBE-7B1-049,2,move_xy_above_pick,-240.0,65.0,190.0,open,category_A,output_box,output_box_A,R4C1,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-049,TUBE-7B1-049,3,descend_to_pick,-240.0,65.0,145.0,open,category_A,output_box,output_box_A,R4C1,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-049,TUBE-7B1-049,4,grip_close,-240.0,65.0,145.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,gripper action
forced_category_A_full,TASK-7B1-049,TUBE-7B1-049,5,lift_to_safe_z,-240.0,65.0,190.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-049,TUBE-7B1-049,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-049,TUBE-7B1-049,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-049,TUBE-7B1-049,8,scan_wait,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-049,TUBE-7B1-049,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-049,TUBE-7B1-049,10,move_xy_above_place,305.0,-145.0,190.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-049,TUBE-7B1-049,11,descend_to_place,305.0,-145.0,135.0,closed,category_A,output_box,output_box_A,R4C1,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-049,TUBE-7B1-049,12,grip_open,305.0,-145.0,135.0,open,category_A,output_box,output_box_A,R4C1,completed_output,release tube
forced_category_A_full,TASK-7B1-049,TUBE-7B1-049,13,lift_to_safe_z_after_place,305.0,-145.0,190.0,open,category_A,output_box,output_box_A,R4C1,completed_output,return to safe_z after place
forced_category_A_full,TASK-7B1-053,TUBE-7B1-053,1,home_safe,0.0,0.0,190.0,open,category_A,output_box,output_box_A,R1C2,completed_output,safe home above rack/tube top
forced_category_A_full,TASK-7B1-053,TUBE-7B1-053,2,move_xy_above_pick,-35.0,-10.0,190.0,open,category_A,output_box,output_box_A,R1C2,completed_output,XY move only at safe_z
forced_category_A_full,TASK-7B1-053,TUBE-7B1-053,3,descend_to_pick,-35.0,-10.0,145.0,open,category_A,output_box,output_box_A,R1C2,completed_output,Z descend allowed at pick target
forced_category_A_full,TASK-7B1-053,TUBE-7B1-053,4,grip_close,-35.0,-10.0,145.0,closed,category_A,output_box,output_box_A,R1C2,completed_output,gripper action
forced_category_A_full,TASK-7B1-053,TUBE-7B1-053,5,lift_to_safe_z,-35.0,-10.0,190.0,closed,category_A,output_box,output_box_A,R1C2,completed_output,lift before XY travel
forced_category_A_full,TASK-7B1-053,TUBE-7B1-053,6,move_xy_above_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R1C2,completed_output,"scan is table-driven, no camera recognition"
forced_category_A_full,TASK-7B1-053,TUBE-7B1-053,7,descend_or_align_to_scan,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R1C2,completed_output,scan alignment placeholder
forced_category_A_full,TASK-7B1-053,TUBE-7B1-053,8,scan_wait,0.0,20.0,155.0,closed,category_A,output_box,output_box_A,R1C2,completed_output,barcode/status wait; no vision localization
forced_category_A_full,TASK-7B1-053,TUBE-7B1-053,9,lift_to_safe_z_after_scan,0.0,20.0,190.0,closed,category_A,output_box,output_box_A,R1C2,completed_output,lift before place XY
forced_category_A_full,TASK-7B1-053,TUBE-7B1-053,10,move_xy_above_place,180.0,-120.0,190.0,closed,category_A,output_box,output_box_A,R1C2,completed_output,XY place move at safe_z
forced_category_A_full,TASK-7B1-053,TUBE-7B1-053,11,descend_to_place,180.0,-120.0,135.0,closed,category_A,output_box,output_box_A,R1C2,completed_output,Z descend allowed at place target
forced_category_A_full,TASK-7B1-053,TUBE-7B1-053,12,grip_open,180.0,-120.0,135.0,open,category_A,output_box,output_box_A,R1C2,completed_output,release tube
forced_category_A_full,TASK-7B1-053,TUBE-7B1-053,13,lift_to_safe_z_after_place,180.0,-120.0,190.0,open,category_A,output_box,output_box_A,R1C2,completed_output,return to safe_z after place
