scenario_id,event_index,timestamp_step,task_id,tube_id,state_before,event,state_after,source_input_box_id,source_slot_id,barcode_status,sample_category,abnormal_flag,target_type,target_box_id,target_slot_id,output_box_state_before,output_box_state_after,manual_review_state_before,manual_review_state_after,pending_queue_size,notes
forced_category_A_full,99,99,TASK-7B1-056,TUBE-7B1-056,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R1C6,valid,category_D,false,output_box,output_box_D,,,,,,13,tube_present=true task from Stage 7B-1 manifest
forced_category_A_full,100,100,TASK-7B1-056,TUBE-7B1-056,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R1C6,valid,category_D,false,output_box,output_box_D,,available,available,,,13,normal sample placed in mapped output box
forced_category_A_full,101,101,TASK-7B1-057,TUBE-7B1-057,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R2C1,valid,category_A,false,output_box,output_box_A,S14,,,,,13,tube_present=true task from Stage 7B-1 manifest
forced_category_A_full,102,102,TASK-7B1-058,TUBE-7B1-058,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R2C3,valid,category_B,false,output_box,output_box_B,S14,,,,,14,tube_present=true task from Stage 7B-1 manifest
forced_category_A_full,103,103,TASK-7B1-058,TUBE-7B1-058,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R2C3,valid,category_B,false,output_box,output_box_B,S14,available,available,,,14,normal sample placed in mapped output box
forced_category_A_full,104,104,TASK-7B1-059,TUBE-7B1-059,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R2C4,missing_label,unknown,true,manual_review,manual_review_01,MR59,,,,,14,tube_present=true task from Stage 7B-1 manifest
forced_category_A_full,105,105,TASK-7B1-059,TUBE-7B1-059,HANDLE_EXCEPTION,place_manual_review,UPDATE_TABLE,input_box_04,R2C4,missing_label,unknown,true,manual_review,manual_review_01,MR59,,,available,near_full,14,true abnormal sample placed in manual_review
forced_category_A_full,106,106,TASK-7B1-060,TUBE-7B1-060,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R2C5,valid,category_C,false,output_box,output_box_C,S14,,,,,14,tube_present=true task from Stage 7B-1 manifest
forced_category_A_full,107,107,TASK-7B1-060,TUBE-7B1-060,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R2C5,valid,category_C,false,output_box,output_box_C,S14,available,available,,,14,normal sample placed in mapped output box
forced_category_A_full,108,108,TASK-7B1-061,TUBE-7B1-061,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R3C1,valid,category_D,false,output_box,output_box_D,,,,,,14,tube_present=true task from Stage 7B-1 manifest
forced_category_A_full,109,109,TASK-7B1-061,TUBE-7B1-061,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R3C1,valid,category_D,false,output_box,output_box_D,,available,available,,,14,normal sample placed in mapped output box
forced_category_A_full,110,110,TASK-7B1-062,TUBE-7B1-062,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R3C2,valid,category_A,false,output_box,output_box_A,S15,,,,,14,tube_present=true task from Stage 7B-1 manifest
forced_category_A_full,111,111,TASK-7B1-063,TUBE-7B1-063,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R3C3,valid,category_B,false,output_box,output_box_B,S15,,,,,15,tube_present=true task from Stage 7B-1 manifest
forced_category_A_full,112,112,TASK-7B1-063,TUBE-7B1-063,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R3C3,valid,category_B,false,output_box,output_box_B,S15,available,available,,,15,normal sample placed in mapped output box
forced_category_A_full,113,113,TASK-7B1-064,TUBE-7B1-064,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R3C5,valid,category_C,false,output_box,output_box_C,S15,,,,,15,tube_present=true task from Stage 7B-1 manifest
forced_category_A_full,114,114,TASK-7B1-064,TUBE-7B1-064,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R3C5,valid,category_C,false,output_box,output_box_C,S15,available,available,,,15,normal sample placed in mapped output box
forced_category_A_full,115,115,TASK-7B1-065,TUBE-7B1-065,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R3C6,valid,category_D,false,output_box,output_box_D,,,,,,15,tube_present=true task from Stage 7B-1 manifest
forced_category_A_full,116,116,TASK-7B1-065,TUBE-7B1-065,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R3C6,valid,category_D,false,output_box,output_box_D,,available,available,,,15,normal sample placed in mapped output box
forced_category_A_full,117,117,TASK-7B1-066,TUBE-7B1-066,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R4C1,valid,category_A,false,output_box,output_box_A,S16,,,,,15,tube_present=true task from Stage 7B-1 manifest
forced_category_A_full,118,118,TASK-7B1-067,TUBE-7B1-067,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R4C3,valid,category_B,false,output_box,output_box_B,S16,,,,,16,tube_present=true task from Stage 7B-1 manifest
forced_category_A_full,119,119,TASK-7B1-067,TUBE-7B1-067,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R4C3,valid,category_B,false,output_box,output_box_B,S16,available,available,,,16,normal sample placed in mapped output box
forced_category_A_full,120,120,TASK-7B1-068,TUBE-7B1-068,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R4C4,valid,category_C,false,output_box,output_box_C,S16,,,,,16,tube_present=true task from Stage 7B-1 manifest
forced_category_A_full,121,121,TASK-7B1-068,TUBE-7B1-068,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R4C4,valid,category_C,false,output_box,output_box_C,S16,available,available,,,16,normal sample placed in mapped output box
forced_category_A_full,122,122,TASK-7B1-069,TUBE-7B1-069,IDLE,load_task,SELECT_NEXT_TUBE,input_box_04,R4C5,valid,category_D,false,output_box,output_box_D,,,,,,16,tube_present=true task from Stage 7B-1 manifest
forced_category_A_full,123,123,TASK-7B1-069,TUBE-7B1-069,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R4C5,valid,category_D,false,output_box,output_box_D,,available,available,,,16,normal sample placed in mapped output box
forced_category_A_full,124,124,TASK-7B1-001,TUBE-7B1-001,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R1C1,valid,category_A,false,output_box,output_box_A,S01,available,available,,,15,normal sample placed in mapped output box
forced_category_A_full,125,125,TASK-7B1-006,TUBE-7B1-006,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R2C1,valid,category_A,false,output_box,output_box_A,S02,available,available,,,14,normal sample placed in mapped output box
forced_category_A_full,126,126,TASK-7B1-010,TUBE-7B1-010,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R3C1,valid,category_A,false,output_box,output_box_A,S03,available,available,,,13,normal sample placed in mapped output box
forced_category_A_full,127,127,TASK-7B1-015,TUBE-7B1-015,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R4C1,valid,category_A,false,output_box,output_box_A,S04,available,available,,,12,normal sample placed in mapped output box
forced_category_A_full,128,128,TASK-7B1-019,TUBE-7B1-019,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R1C1,valid,category_A,false,output_box,output_box_A,S05,available,available,,,11,normal sample placed in mapped output box
forced_category_A_full,129,129,TASK-7B1-023,TUBE-7B1-023,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R1C6,valid,category_A,false,output_box,output_box_A,S06,available,available,,,10,normal sample placed in mapped output box
forced_category_A_full,130,130,TASK-7B1-027,TUBE-7B1-027,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R3C1,valid,category_A,false,output_box,output_box_A,S07,available,available,,,9,normal sample placed in mapped output box
forced_category_A_full,131,131,TASK-7B1-032,TUBE-7B1-032,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R4C1,valid,category_A,false,output_box,output_box_A,S08,available,available,,,8,normal sample placed in mapped output box
forced_category_A_full,132,132,TASK-7B1-036,TUBE-7B1-036,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R1C2,valid,category_A,false,output_box,output_box_A,S09,available,available,,,7,normal sample placed in mapped output box
forced_category_A_full,133,133,TASK-7B1-040,TUBE-7B1-040,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R2C1,valid,category_A,false,output_box,output_box_A,S10,available,available,,,6,normal sample placed in mapped output box
forced_category_A_full,134,134,TASK-7B1-045,TUBE-7B1-045,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R3C2,valid,category_A,false,output_box,output_box_A,S11,available,available,,,5,normal sample placed in mapped output box
forced_category_A_full,135,135,TASK-7B1-049,TUBE-7B1-049,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R4C1,valid,category_A,false,output_box,output_box_A,S12,available,available,,,4,normal sample placed in mapped output box
forced_category_A_full,136,136,TASK-7B1-053,TUBE-7B1-053,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R1C2,valid,category_A,false,output_box,output_box_A,S13,available,available,,,3,normal sample placed in mapped output box
forced_category_A_full,137,137,TASK-7B1-057,TUBE-7B1-057,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R2C1,valid,category_A,false,output_box,output_box_A,S14,available,available,,,2,normal sample placed in mapped output box
forced_category_A_full,138,138,TASK-7B1-062,TUBE-7B1-062,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R3C2,valid,category_A,false,output_box,output_box_A,S15,available,available,,,1,normal sample placed in mapped output box
forced_category_A_full,139,139,TASK-7B1-066,TUBE-7B1-066,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_04,R4C1,valid,category_A,false,output_box,output_box_A,S16,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,1,1,TASK-7B1-001,TUBE-7B1-001,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R1C1,valid,category_A,false,output_box,output_box_A,S01,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,2,2,TASK-7B1-001,TUBE-7B1-001,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R1C1,valid,category_A,false,output_box,output_box_A,S01,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,3,3,TASK-7B1-002,TUBE-7B1-002,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R1C2,valid,category_B,false,output_box,output_box_B,S01,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,4,4,TASK-7B1-002,TUBE-7B1-002,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R1C2,valid,category_B,false,output_box,output_box_B,S01,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,5,5,TASK-7B1-003,TUBE-7B1-003,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R1C3,valid,category_C,false,output_box,output_box_C,S01,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,6,6,TASK-7B1-003,TUBE-7B1-003,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R1C3,valid,category_C,false,output_box,output_box_C,S01,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,7,7,TASK-7B1-004,TUBE-7B1-004,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R1C5,missing_label,unknown,true,manual_review,manual_review_01,MR04,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,8,8,TASK-7B1-004,TUBE-7B1-004,HANDLE_EXCEPTION,place_manual_review,UPDATE_TABLE,input_box_01,R1C5,missing_label,unknown,true,manual_review,manual_review_01,MR04,,,available,available,0,true abnormal sample placed in manual_review
manual_review_limited_capacity,9,9,TASK-7B1-005,TUBE-7B1-005,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R1C6,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,10,10,TASK-7B1-005,TUBE-7B1-005,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R1C6,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,11,11,TASK-7B1-006,TUBE-7B1-006,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R2C1,valid,category_A,false,output_box,output_box_A,S02,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,12,12,TASK-7B1-006,TUBE-7B1-006,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R2C1,valid,category_A,false,output_box,output_box_A,S02,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,13,13,TASK-7B1-007,TUBE-7B1-007,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R2C3,valid,category_B,false,output_box,output_box_B,S02,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,14,14,TASK-7B1-007,TUBE-7B1-007,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R2C3,valid,category_B,false,output_box,output_box_B,S02,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,15,15,TASK-7B1-008,TUBE-7B1-008,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R2C4,valid,category_C,false,output_box,output_box_C,S02,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,16,16,TASK-7B1-008,TUBE-7B1-008,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R2C4,valid,category_C,false,output_box,output_box_C,S02,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,17,17,TASK-7B1-009,TUBE-7B1-009,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R2C5,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,18,18,TASK-7B1-009,TUBE-7B1-009,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R2C5,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,19,19,TASK-7B1-010,TUBE-7B1-010,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R3C1,valid,category_A,false,output_box,output_box_A,S03,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,20,20,TASK-7B1-010,TUBE-7B1-010,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R3C1,valid,category_A,false,output_box,output_box_A,S03,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,21,21,TASK-7B1-011,TUBE-7B1-011,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R3C2,valid,category_B,false,output_box,output_box_B,S03,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,22,22,TASK-7B1-011,TUBE-7B1-011,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R3C2,valid,category_B,false,output_box,output_box_B,S03,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,23,23,TASK-7B1-012,TUBE-7B1-012,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R3C3,valid,category_C,false,output_box,output_box_C,S03,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,24,24,TASK-7B1-012,TUBE-7B1-012,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R3C3,valid,category_C,false,output_box,output_box_C,S03,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,25,25,TASK-7B1-013,TUBE-7B1-013,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R3C5,invalid_barcode,unknown,true,manual_review,manual_review_01,MR13,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,26,26,TASK-7B1-013,TUBE-7B1-013,HANDLE_EXCEPTION,place_manual_review,UPDATE_TABLE,input_box_01,R3C5,invalid_barcode,unknown,true,manual_review,manual_review_01,MR13,,,available,near_full,0,true abnormal sample placed in manual_review
manual_review_limited_capacity,27,27,TASK-7B1-014,TUBE-7B1-014,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R3C6,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,28,28,TASK-7B1-014,TUBE-7B1-014,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R3C6,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,29,29,TASK-7B1-015,TUBE-7B1-015,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R4C1,valid,category_A,false,output_box,output_box_A,S04,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,30,30,TASK-7B1-015,TUBE-7B1-015,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R4C1,valid,category_A,false,output_box,output_box_A,S04,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,31,31,TASK-7B1-016,TUBE-7B1-016,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R4C3,valid,category_B,false,output_box,output_box_B,S04,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,32,32,TASK-7B1-016,TUBE-7B1-016,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R4C3,valid,category_B,false,output_box,output_box_B,S04,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,33,33,TASK-7B1-017,TUBE-7B1-017,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R4C4,valid,category_C,false,output_box,output_box_C,S04,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,34,34,TASK-7B1-017,TUBE-7B1-017,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R4C4,valid,category_C,false,output_box,output_box_C,S04,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,35,35,TASK-7B1-018,TUBE-7B1-018,IDLE,load_task,SELECT_NEXT_TUBE,input_box_01,R4C5,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,36,36,TASK-7B1-018,TUBE-7B1-018,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_01,R4C5,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,37,37,TASK-7B1-019,TUBE-7B1-019,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R1C1,valid,category_A,false,output_box,output_box_A,S05,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,38,38,TASK-7B1-019,TUBE-7B1-019,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R1C1,valid,category_A,false,output_box,output_box_A,S05,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,39,39,TASK-7B1-020,TUBE-7B1-020,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R1C2,valid,category_B,false,output_box,output_box_B,S05,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,40,40,TASK-7B1-020,TUBE-7B1-020,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R1C2,valid,category_B,false,output_box,output_box_B,S05,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,41,41,TASK-7B1-021,TUBE-7B1-021,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R1C3,valid,category_C,false,output_box,output_box_C,S05,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,42,42,TASK-7B1-021,TUBE-7B1-021,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R1C3,valid,category_C,false,output_box,output_box_C,S05,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,43,43,TASK-7B1-022,TUBE-7B1-022,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R1C5,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,44,44,TASK-7B1-022,TUBE-7B1-022,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R1C5,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,45,45,TASK-7B1-023,TUBE-7B1-023,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R1C6,valid,category_A,false,output_box,output_box_A,S06,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,46,46,TASK-7B1-023,TUBE-7B1-023,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R1C6,valid,category_A,false,output_box,output_box_A,S06,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,47,47,TASK-7B1-024,TUBE-7B1-024,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R2C3,valid,category_B,false,output_box,output_box_B,S06,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,48,48,TASK-7B1-024,TUBE-7B1-024,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R2C3,valid,category_B,false,output_box,output_box_B,S06,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,49,49,TASK-7B1-025,TUBE-7B1-025,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R2C4,valid,category_C,false,output_box,output_box_C,S06,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,50,50,TASK-7B1-025,TUBE-7B1-025,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R2C4,valid,category_C,false,output_box,output_box_C,S06,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,51,51,TASK-7B1-026,TUBE-7B1-026,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R2C5,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,52,52,TASK-7B1-026,TUBE-7B1-026,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R2C5,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,53,53,TASK-7B1-027,TUBE-7B1-027,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R3C1,valid,category_A,false,output_box,output_box_A,S07,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,54,54,TASK-7B1-027,TUBE-7B1-027,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R3C1,valid,category_A,false,output_box,output_box_A,S07,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,55,55,TASK-7B1-028,TUBE-7B1-028,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R3C2,abnormal_sample_info,category_B,true,manual_review,manual_review_01,MR28,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,56,56,TASK-7B1-028,TUBE-7B1-028,HANDLE_EXCEPTION,place_manual_review,UPDATE_TABLE,input_box_02,R3C2,abnormal_sample_info,category_B,true,manual_review,manual_review_01,MR28,,,near_full,full,0,true abnormal sample placed in manual_review
manual_review_limited_capacity,57,57,TASK-7B1-029,TUBE-7B1-029,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R3C3,valid,category_B,false,output_box,output_box_B,S07,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,58,58,TASK-7B1-029,TUBE-7B1-029,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R3C3,valid,category_B,false,output_box,output_box_B,S07,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,59,59,TASK-7B1-030,TUBE-7B1-030,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R3C5,valid,category_C,false,output_box,output_box_C,S07,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,60,60,TASK-7B1-030,TUBE-7B1-030,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R3C5,valid,category_C,false,output_box,output_box_C,S07,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,61,61,TASK-7B1-031,TUBE-7B1-031,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R3C6,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,62,62,TASK-7B1-031,TUBE-7B1-031,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R3C6,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,63,63,TASK-7B1-032,TUBE-7B1-032,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R4C1,valid,category_A,false,output_box,output_box_A,S08,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,64,64,TASK-7B1-032,TUBE-7B1-032,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R4C1,valid,category_A,false,output_box,output_box_A,S08,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,65,65,TASK-7B1-033,TUBE-7B1-033,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R4C3,valid,category_B,false,output_box,output_box_B,S08,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,66,66,TASK-7B1-033,TUBE-7B1-033,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R4C3,valid,category_B,false,output_box,output_box_B,S08,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,67,67,TASK-7B1-034,TUBE-7B1-034,IDLE,load_task,SELECT_NEXT_TUBE,input_box_02,R4C4,valid,category_C,false,output_box,output_box_C,S08,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,68,68,TASK-7B1-034,TUBE-7B1-034,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_02,R4C4,valid,category_C,false,output_box,output_box_C,S08,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,69,69,TASK-7B1-035,TUBE-7B1-035,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R1C1,valid,category_D,false,output_box,output_box_D,,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,70,70,TASK-7B1-035,TUBE-7B1-035,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R1C1,valid,category_D,false,output_box,output_box_D,,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,71,71,TASK-7B1-036,TUBE-7B1-036,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R1C2,valid,category_A,false,output_box,output_box_A,S09,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,72,72,TASK-7B1-036,TUBE-7B1-036,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R1C2,valid,category_A,false,output_box,output_box_A,S09,available,available,,,0,normal sample placed in mapped output box
manual_review_limited_capacity,73,73,TASK-7B1-037,TUBE-7B1-037,IDLE,load_task,SELECT_NEXT_TUBE,input_box_03,R1C3,valid,category_B,false,output_box,output_box_B,S09,,,,,0,tube_present=true task from Stage 7B-1 manifest
manual_review_limited_capacity,74,74,TASK-7B1-037,TUBE-7B1-037,MOVE_TO_PLACE,place_output_box,UPDATE_TABLE,input_box_03,R1C3,valid,category_B,false,output_box,output_box_B,S09,available,available,,,0,normal sample placed in mapped output box
